#{"t_start": 1766944158.5038283, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-115.995559,2000,613.551856
-100.045185,362,614.076153
-116.225588,2000,616.63685
-90.181157,2000,619.24736
-89.010024,2000,621.964499
-101.950913,2000,1276.586096
-89.595122,2000,1279.159685
-89.989315,2000,1281.784782
-89.870791,2000,1284.428914
-91.995586,2000,1287.060202
-96.98968,2000,1940.953689
-119.507322,2000,1943.816249
-115.083024,2000,1946.40765
-76.174708,2000,1949.194558
-83.021809,2000,1951.886595
-121.163287,2000,2601.515094
-133.932208,2000,2604.088769
-110.598267,2000,2606.733891
-131.56215,2000,2609.425187
-134.178566,2000,2612.150095
-32.202153,2000,3264.209043
-96.65729,362,3264.710101
-143.631794,2000,3267.596833
-110.470416,2000,3270.410338
-158.528039,2000,3273.086399
-39.160425,2000,3923.737195
-141.251679,2000,3926.40374
-74.142291,2000,3929.105999
-157.64968,2000,3931.762237
-109.592419,2000,3934.346853
-87.371137,2000,4579.644895
-94.450831,2000,4582.177798
-114.035553,2000,4584.796334
-103.360937,307,4585.215944
-162.945976,2000,4587.911719
-121.554489,2000,5228.160793
-62.420144,2000,5230.843285
-120.996173,2000,5233.502765
-119.258606,2000,5236.058541
-88.553523,2000,5238.595932
-94.419257,2000,5879.24266
-97.673451,2000,5881.774977
-57.683287,2000,5884.330668
-73.422821,2000,5886.980644
-72.715619,2000,5889.647773
-116.161229,2000,6526.916606
-129.720744,2000,6529.44898
-115.777655,2000,6532.17633
-158.933591,2000,6534.715286
-76.861517,2000,6537.342213
-132.507238,2000,7186.125161
-89.145119,2000,7188.729389
-116.535928,2000,7191.473121
-117.459625,421,7192.020635
-73.839381,2000,7194.870166
-126.07639,2000,7844.418328
-94.790885,2000,7847.267001
-125.989486,2000,7849.9502
-118.795591,2000,7852.545455
-99.801004,2000,7855.316358
-37.093277,2000,8504.948643
-121.417275,2000,8507.746953
-109.539739,2000,8510.627613
-90.226697,2000,8513.580625
-128.145955,2000,8516.258538
-103.502509,2000,9159.561479
-123.473155,2000,9162.088279
-64.478503,2000,9164.784516
-131.429878,2000,9167.40022
-130.975745,2000,9170.048606
-84.32927,2000,9815.156601
-130.551577,2000,9817.772395
-25.050189,2000,9820.375959
-71.345119,2000,9823.015733
-147.223367,2000,9825.6278
