#{"t_start": 1766944150.544877, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-96.862766,98,8.181791
-107.095987,44,8.24672
-99.596969,2000,11.082939
-103.078545,36,11.143474
-107.286491,2000,32.682323
-126.927566,2000,57.938129
-128.561875,2000,83.28276
-116.316219,70,84.097744
-120.874721,73,85.633085
-146.176748,2000,110.962404
-135.639142,2000,136.333287
-119.02513,65,137.16502
-108.29733,31,137.945633
-145.589065,354,142.045974
-104.501164,86,142.910641
-123.33899,149,145.247786
-122.327064,200,147.733033
-107.269053,47,148.508447
-193.139712,906,159.940678
-151.965179,676,168.297037
-110.694592,89,169.857334
-151.756612,2000,195.43334
-169.18668,2000,220.745454
-114.813316,85,222.312468
-108.274824,49,222.411785
-108.292518,59,223.225091
-104.611031,52,224.023076
-145.686203,2000,249.434856
-196.055844,2000,275.786036
-168.077664,2000,301.031252
-143.290385,2000,326.433209
-143.874727,2000,351.680748
-150.004914,2000,377.751807
-164.153461,1163,392.409483
-226.534975,1944,416.909381
-125.885865,2000,442.42593
-130.331705,2000,468.591168
-121.634047,2000,494.005354
-108.620952,2000,519.490893
-127.039306,2000,544.643674
-138.607643,2000,570.662343
-123.264851,2000,596.275291
-100.423783,2000,633.37909
-134.028038,776,643.360289
-110.179585,2000,669.34264
-124.51269,2000,696.064498
-127.973959,471,701.949098
-130.420558,670,710.959288
-107.500419,368,715.196154
-107.444057,662,724.340344
-96.84181,245,726.942526
-124.990469,2000,753.705969
-122.016949,2000,779.764711
-109.062076,2000,805.701128
-187.109149,1354,823.265113
-113.425995,2000,849.943499
-138.522569,2000,876.104629
-149.704841,1032,889.566967
-133.634769,2000,915.699799
-126.159891,2000,941.730493
-147.037572,2000,968.417616
-166.695648,2000,994.288264
-149.776012,2000,1020.098223
-98.29157,2000,1045.817277
-109.251044,2000,1072.62069
-163.283536,2000,1098.375392
-120.088404,2000,1124.089285
-93.554177,2000,1149.685547
-126.890402,2000,1176.063773
-124.301108,2000,1201.9786
-131.565458,843,1212.770273
-143.699249,2000,1238.737755
-210.840303,1606,1259.422111
-116.097709,2000,1299.135034
-130.133897,469,1305.115754
-111.586665,2000,1331.148725
