#{"t_start": 1766944150.9390023, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-109.910535,2000,4633.225298
-133.776034,2000,4658.545271
-96.09709,257,4661.822323
-94.473595,211,4664.291237
-133.260184,2000,4690.359074
-109.060754,388,4695.270522
-139.415498,2000,4720.60357
-127.824191,2000,4745.775237
-89.959162,2000,4770.948255
-133.575844,2000,4796.973895
-128.853752,2000,4822.355113
-54.899104,2000,4847.797637
-22.535508,2000,4873.017121
-128.88526,2000,4898.920007
-121.986916,2000,4924.199939
-103.262196,292,4927.494242
-120.938109,2000,4953.371144
-126.604545,2000,4978.535726
-145.498898,2000,5003.896439
-139.248104,2000,5029.319898
-110.424012,2000,5055.28372
-143.240015,2000,5080.449927
-121.045391,2000,5106.004988
-132.203492,2000,5131.49191
-163.905345,2000,5157.590192
-134.77586,2000,5182.89708
-132.062268,2000,5208.284776
-116.271987,2000,5246.978434
-143.201528,2000,5273.017223
-90.800025,2000,5298.523271
-122.234808,2000,5323.935938
-149.504465,2000,5349.232551
-126.712813,2000,5375.138051
-120.805282,2000,5400.549787
-109.520865,2000,5425.895053
-110.653306,2000,5451.035539
-120.06584,2000,5476.879508
-134.201002,2000,5502.240573
-156.892182,2000,5527.496464
-117.315758,2000,5552.795698
-139.430827,2000,5578.832151
-130.19561,2000,5604.247914
-121.656655,2000,5629.518227
-107.666999,2000,5654.862834
-94.288508,212,5658.077797
-103.725999,2000,5683.506786
-146.40378,2000,5708.743787
-127.46708,2000,5734.787128
-59.331529,2000,5760.021136
-135.790709,2000,5785.343588
-134.573901,2000,5810.705594
-108.119563,2000,5836.653975
-141.005455,2000,5862.071565
-43.8425,2000,5900.511806
-13.841025,2000,5925.843495
-132.761461,2000,5951.765181
-65.08708,2000,5976.960248
-135.476258,2000,6002.166468
-80.644949,2000,6027.462233
-103.647836,2000,6053.37787
-151.339708,2000,6078.791466
-117.921923,402,6083.778133
-103.943472,255,6087.011775
-123.609142,2000,6112.278175
-97.587073,2000,6138.108427
-137.732639,2000,6163.279389
-123.759956,2000,6188.392314
-10.226525,2000,6213.54237
-79.52412,2000,6239.381633
-96.848804,115,6240.287101
-93.957235,99,6241.866239
-194.618646,2000,6267.22615
-125.645166,2000,6292.381185
-117.650656,2000,6318.16925
-129.375534,2000,6343.487093
-116.716945,2000,6368.700297
-88.361001,2000,6393.782837
-119.957771,2000,6419.511919
-78.014318,2000,6444.820812
-133.902351,2000,6470.164746
-138.434905,2000,6495.389792
-118.731693,2000,6521.301197
-69.491721,2000,6559.628081
-153.134518,2000,6585.209952
-108.751043,2000,6610.906468
-97.200671,2000,6637.057702
-150.944976,2000,6663.295865
-119.8989,2000,6689.02564
-125.363074,2000,6714.573027
-183.049222,1949,6740.088377
-136.167461,2000,6765.529042
-80.164702,2000,6791.093954
-123.010612,2000,6817.510673
-135.201926,2000,6843.089075
-120.129756,2000,6868.718341
-111.068683,2000,6894.188071
-125.35822,2000,6920.278026
-88.306769,2000,6945.970112
