#{"t_start": 1766946206.8346763, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
28.252287,2000,846.299045
-68.558733,386,847.205735
-163.338498,992,858.146301
-126.257734,2000,863.203338
-38.658955,2000,868.17972
-111.055113,2000,873.15835
-25.158451,912,875.190913
-59.734723,2000,880.218914
-138.422231,787,882.531854
-82.765594,988,884.820806
-86.496462,450,885.801349
-70.092307,2000,900.030298
-135.905019,2000,905.031651
-12.008323,2000,910.110465
-102.751461,2000,915.067327
-12.446137,967,917.812686
-117.583644,2000,922.816231
-21.941235,1646,926.779607
-80.593432,288,927.418665
-132.459899,2000,945.513504
-98.22075,2000,950.580922
-96.686522,385,951.467035
-66.804867,748,953.103223
-108.380247,2000,958.050725
35.62222,2000,963.036306
-43.377808,2000,967.939868
34.74938,2000,982.687548
-95.229985,144,983.034371
-125.845601,2000,987.949532
-114.06663,2000,992.848021
-54.943234,832,995.265115
-121.022417,2000,1000.097223
-131.475314,2000,1004.604947
-61.041568,2000,1009.674875
-109.904056,2000,1022.48138
-44.354393,2000,1027.482669
-97.839749,145,1027.822249
-58.068257,2000,1032.904391
-99.245032,162,1033.718149
-131.678073,2000,1038.63457
-37.89653,2000,1043.194902
87.534127,2000,1048.145212
-132.375539,2000,1066.719063
-92.26462,2000,1071.755176
-25.655198,2000,1076.773731
-75.231783,539,1078.420355
-20.26089,1369,1081.581243
-43.580046,2000,1086.647844
43.410263,2000,1091.632805
-63.421173,735,1093.783103
-71.107947,280,1094.44748
-65.282273,2000,1106.464105
-53.956743,1073,1108.863191
-77.485665,301,1109.54521
-106.903755,2000,1114.56211
158.011932,2000,1119.566363
-93.333172,139,1119.862308
-35.19543,1057,1122.671141
1.513472,967,1124.833117
-103.966081,205,1125.703632
-64.367447,314,1126.369625
-57.770576,454,1127.34566
-62.599383,337,1128.126744
-84.743428,355,1128.95649
-103.731444,712,1131.053674
-67.518134,323,1131.772363
-100.972687,177,1132.16723
-59.339767,597,1133.519509
-75.747696,443,1134.484859
-105.028777,431,1146.418808
-123.853952,2000,1151.398984
-114.552618,763,1153.167506
-64.08187,950,1155.337834
6.967871,2000,1160.076129
-50.731016,2000,1165.013573
-87.187082,2000,1169.947983
-41.681722,777,1172.090363
-125.963462,175,1172.492867
-104.330417,2000,1189.967386
7.96892,2000,1194.931484
-106.240215,585,1196.17845
-97.624336,383,1197.021969
-77.275469,2000,1201.785866
-120.003681,2000,1206.787367
-57.933751,2000,1211.815586
216.774898,2000,1216.717734
-61.82349,325,1217.478038
-108.507888,2000,1234.1702
-78.921028,2000,1239.032463
-102.154917,187,1239.443133
-95.485925,572,1241.208888
-81.856899,719,1242.864322
-66.156271,314,1243.574005
0.043757,2000,1248.502344
-123.754488,2000,1253.46732
-28.536048,601,1254.868956
-27.00526,736,1256.925658
-63.82404,2000,1261.842027
100.871327,2000,1279.791772
-103.295593,2000,1284.658262
-123.316846,2000,1289.554973
30.49914,2000,1294.595954
-98.83719,2000,1299.527458
-96.498595,2000,1304.482352
-119.929993,2000,1318.099266
-75.68616,230,1319.037777
-70.539777,2000,1323.865161
-38.786626,800,1325.58853
-48.40917,2000,1330.673896
-68.329816,2000,1335.691528
82.578979,2000,1340.74223
-18.213738,1187,1343.485507
-100.891062,2000,1356.623334
160.42436,2000,1361.553446
178.608071,2000,1366.526231
-60.463397,333,1367.734423
197.630634,2000,1372.688988
-76.579906,313,1373.415808
-75.081622,2000,1378.341332
-92.267833,131,1378.649062
-47.80731,355,1379.464015
-89.105239,692,1380.975097
-106.566837,478,1382.040525
-57.663848,2000,1397.728936
-97.039249,141,1398.48617
-119.999709,2000,1403.509114
-73.992805,2000,1408.089056
17.385719,2000,1412.896811
-76.683037,2000,1417.965271
38.105193,2000,1422.907176
-94.13751,2000,1440.197062
-57.114117,2000,1445.173759
-41.057988,490,1446.669699
-22.923995,910,1448.690902
-98.367006,2000,1453.681678
136.380907,2000,1458.549083
-97.05994,2000,1463.499823
-63.249215,1664,1467.795265
-72.629544,393,1468.674489
-44.402257,515,1478.532052
-117.643359,2000,1483.438957
-94.896233,2000,1488.380335
-54.309564,2000,1493.318012
-26.893678,1281,1496.581058
-111.022569,2000,1501.488
-44.638941,604,1502.851509
-66.275551,273,1503.50378
-22.69104,2000,1508.439773
-82.241572,2000,1526.241083
-80.040633,195,1526.69021
-118.215466,2000,1531.710664
-94.58538,2000,1536.715115
-68.511645,2000,1541.712668
-24.615729,1070,1544.515241
0.563363,2000,1549.410299
0.759377,2000,1563.470035
-58.596008,295,1564.132425
-87.883669,1378,1567.352757
-22.286477,847,1569.660877
-46.701015,2000,1574.641035
-6.995544,2000,1579.640767
-51.234116,543,1580.838415
-103.839297,2000,1585.588906
-117.734867,2000,1590.43413
-107.777765,878,1592.480616
8.812232,2000,1604.875037
-39.532219,561,1606.554028
-48.855941,391,1607.446602
-57.140313,2000,1612.335246
-76.437995,750,1614.032317
210.591187,2000,1618.971543
