#{"t_start": 1766886421.9058897, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
269.898478,1199,34.694847
-157.867244,494,41.482292
-122.039612,588,49.15934
-25.370454,440,55.117849
273.006104,1209,71.480818
103.996908,983,84.471801
-8.881776,2000,111.319927
-18.115972,664,119.867441
53.706225,970,132.698661
282.742329,1197,148.838602
157.861327,1219,164.920127
58.930087,1023,178.350721
44.158894,866,189.345125
-22.07942,673,198.633693
179.571344,2000,224.983448
275.825522,1216,241.139155
7.84577,728,250.602396
95.530469,1040,265.252501
-45.263112,2000,291.536544
266.276094,1343,309.292209
65.957727,909,321.351435
18.098016,752,331.538507
-56.347028,509,338.278903
-87.817449,219,340.877601
43.370482,712,350.140634
38.962833,674,359.39503
271.525394,1270,376.208927
48.415193,867,387.293427
-30.568242,343,392.34875
-23.038144,500,398.34358
25.395535,816,409.275708
36.589958,760,419.382679
279.274059,1169,434.604186
263.450231,1262,451.587318
268.504654,1283,468.611638
275.155482,1328,486.453046
266.874099,1337,504.144812
157.50115,1224,520.168759
260.05782,1486,539.789205
-136.214952,2000,566.451392
-0.911033,2000,593.438477
268.790753,1316,610.380669
234.772361,1815,634.921891
277.670698,1284,651.731526
-84.741578,2000,678.206243
-120.876071,110,679.869336
263.693627,1433,707.667449
21.479272,2000,733.840459
278.405652,1182,749.905739
82.154714,2000,776.062747
-157.70501,1128,791.194925
274.467624,1227,807.303491
278.469807,1213,823.271821
282.47189,1119,837.676157
44.010591,789,847.834738
112.891811,1039,862.081608
4.038514,613,869.754048
0.07567,2000,896.879606
284.375246,1138,911.322875
278.437047,1231,928.21231
-62.723179,674,936.684155
278.791957,1155,952.063992
282.395025,1140,967.298642
274.073482,1184,982.493302
92.182497,1099,997.638119
14.668623,598,1005.187634
140.58219,1595,1026.262257
-69.813424,287,1029.695639
-6.95874,483,1036.430974
276.265562,1168,1051.623501
-45.632156,433,1057.4904
-97.255582,2000,1083.726585
-63.043671,2000,1109.915133
128.512655,1312,1127.559362
51.426006,2000,1153.701378
25.025011,2000,1179.97353
275.483921,1150,1195.297175
-8.702472,2000,1222.250556
266.292905,1339,1240.210838
47.471093,2000,1267.034713
274.535382,1274,1284.164962
-38.184977,686,1292.860873
265.777957,1265,1309.768008
-8.885796,534,1317.41072
212.996684,2000,1344.220412
276.401011,1214,1369.463236
-68.634126,729,1379.676843
271.511592,1227,1396.423704
190.541955,2000,1423.947458
273.782359,1172,1439.458395
81.320673,843,1450.557662
9.608439,870,1462.407472
-102.169574,2000,1488.722564
126.133998,1208,1504.707108
-39.418932,358,1508.979632
169.736235,2000,1536.091604
8.791129,2000,1562.52659
274.871393,1206,1578.525203
272.660025,1272,1595.263988
271.225375,1296,1612.321437
271.523832,1260,1629.071917
23.926008,765,1639.330441
125.124784,2000,1665.428705
-69.344094,240,1668.740974
-58.112284,2000,1694.935486
276.534218,1197,1710.228155
260.371655,1385,1728.724887
-81.108503,2000,1754.771434
17.335775,2000,1781.731809
-63.859191,2000,1808.051396
264.664703,1315,1824.981801
280.482128,1159,1840.798759
278.551433,1176,1856.057589
271.835144,1294,1873.034394
279.118518,1199,1888.899498
277.471327,1339,1906.597229
265.547393,1338,1924.328882
263.765045,1371,1942.014574
161.22118,2000,1968.341571
270.262638,1280,1985.336034
35.720061,2000,2012.623158
275.299321,1199,2038.562834
191.317883,2000,2065.682227
-8.834791,2000,2091.821605
157.330572,2000,2118.231904
-51.178303,2000,2144.479041
275.14927,1177,2160.393693
282.968293,1087,2174.763558
83.306655,891,2186.512806
78.232674,1136,2200.896441
-27.194132,2000,2227.685762
8.840714,2000,2253.897668
278.476235,1187,2269.018034
-42.097581,2000,2295.881821
279.265838,1156,2311.030552
-61.704352,2000,2336.989195
268.408299,1264,2353.913176
-46.092689,2000,2380.236126
270.316419,1255,2397.007768
275.759583,1181,2412.120819
270.999473,1251,2429.05195
-98.392947,266,2432.46037
31.426258,2000,2458.573109
97.180214,2000,2484.657762
4.955976,685,2493.822222
61.414581,2000,2520.180255
280.30984,1098,2534.55384
278.323981,1187,2550.549971
276.445841,1186,2565.775291
269.491041,1232,2582.509113
282.869907,1118,2596.892118
71.172822,2000,2623.249448
278.021628,1141,2638.501912
-6.145205,2000,2664.521612
276.049539,1190,2680.344863
281.336725,1152,2703.617964
38.545639,2000,2729.890665
-50.5226,2000,2757.028651
170.5936,2000,2783.327772
-69.91052,2000,2809.473953
-60.04274,378,2814.550401
271.623201,1224,2830.598898
281.888922,1179,2846.633231
-125.23419,2000,2872.628332
131.417721,2000,2898.660547
277.761248,1185,2914.70789
277.566232,1181,2929.99179
145.685329,2000,2956.163706
63.57092,799,2967.25212
-35.736332,2000,2993.517498
277.82234,1217,3009.418038
-44.200028,408,3014.515133
279.425725,1133,3029.690991
-43.970167,331,3033.930367
-37.18838,2000,3060.1686
53.876218,2000,3087.039578
-64.765822,384,3092.099245
44.440715,2000,3118.174255
266.19475,1360,3135.852332
121.204887,2000,3161.980355
270.385151,1296,3179.498582
281.599462,1164,3194.681232
277.268756,1222,3210.692627
274.45062,1166,3225.937649
280.998496,1147,3241.089189
276.344312,1185,3257.151813
281.953464,1180,3272.569322
267.334295,1331,3290.290662
270.465833,1227,3306.280411
276.604214,1197,3322.169064
217.734504,2000,3348.236865
277.008998,1153,3370.457505
266.31697,1308,3387.319883
285.278556,1060,3401.57612
280.407976,1142,3416.817419
272.001916,1218,3432.960416
283.506673,1121,3447.336205
4.968823,2000,3474.103441
-5.589498,2000,3500.284659
283.287942,1085,3514.549837
267.64526,1255,3531.300375
24.185104,2000,3557.444134
-5.577262,527,3564.227317
282.619595,1102,3578.702401
172.31826,2000,3605.088399
279.002518,1128,3620.25157
273.158734,1252,3637.056921
246.501857,1596,3658.063429
-54.74495,2000,3684.435393
280.531558,1172,3699.825648
33.485384,2000,3725.994947
-29.71799,2000,3752.973915
280.420356,1117,3767.348622
270.289038,1263,3784.259992
-23.380835,530,3791.160619
259.531548,1421,3809.87034
286.110994,1091,3824.146608
16.483178,670,3833.284664
273.564173,1222,3849.428846
120.379922,2000,3875.482555
275.225353,1231,3891.713324
278.128969,1154,3907.053612
280.895209,1132,3922.122318
284.193188,1053,3936.376762
269.768327,1308,3953.145578
168.44032,1171,3968.430411
275.305012,1175,3984.358173
280.383723,1160,3999.444997
273.987288,1217,4015.528924
282.772153,1094,4039.366149
278.391602,1153,4054.606479
273.418511,1244,4070.604626
-80.883753,2000,4097.587453
171.1928,1190,4112.756861
280.344908,1113,4127.842377
280.928072,1146,4142.920725
-10.972244,2000,4169.235699
279.185375,1091,4183.512311
-2.775936,2000,4209.564929
9.586589,2000,4235.555589
162.387019,2000,4262.3691
276.953807,1167,4277.438304
-20.785406,2000,4303.599286
279.166532,1178,4318.645237
-59.867077,474,4325.318463
278.139057,1149,4340.416567
283.30338,1145,4355.509227
280.626397,1176,4370.776431
280.952331,1199,4386.810922
-6.49039,1010,4400.251965
-100.593078,763,4410.275359
276.552943,1203,4425.576654
278.812712,1168,4441.433324
247.885511,1648,4462.576351
-77.742977,656,4471.735765
283.949014,1092,4486.062567
70.063606,1044,4499.541924
280.800921,1130,4514.733489
51.606542,2000,4541.124609
281.631182,1094,4555.44838
281.975401,1105,4569.781094
32.76925,748,4579.825361
274.031306,1233,4595.80366
69.351769,2000,4621.91796
284.789615,1079,4636.228759
-98.871648,2000,4662.973335
279.324136,1186,4678.305764
276.304354,1194,4694.471367
280.476177,1174,4713.820182
279.325884,1154,4728.931181
279.019129,1202,4744.878554
282.447795,1141,4760.07602
283.128185,1104,4774.50865
275.074658,1183,4789.720168
25.166068,1194,4805.546334
-120.968115,92,4807.142879
276.647582,1219,4823.252142
271.086684,1247,4839.327379
15.532559,1965,4865.549521
-80.222017,2000,4891.71664
278.264655,1223,4907.86447
276.369932,1356,4925.585388
280.060011,1213,4941.661092
130.935285,2000,4967.856519
-110.283099,1304,4985.338398
187.400477,2000,5011.409044
271.031609,1249,5028.21455
283.357247,1214,5044.305502
277.15409,1232,5060.223913
285.140237,1258,5077.085873
284.709498,1173,5092.248089
280.591643,1195,5108.084836
97.879568,963,5120.666803
119.576696,2000,5146.723004
18.401369,579,5154.425064
278.025314,1224,5170.607875
278.861235,1181,5185.866742
278.956064,1175,5201.764542
137.838768,1293,5218.671707
268.885035,1296,5235.589758
288.653158,1043,5249.856939
-51.657315,466,5255.706604
278.613198,1164,5270.823181
277.932866,1149,5286.038307
272.834787,1234,5302.066011
-26.455129,379,5307.07373
285.180814,1148,5322.222307
283.244308,1134,5337.247938
16.814444,2000,5371.845061
279.57111,1178,5387.239367
53.839038,2000,5413.874113
285.599944,1131,5428.164379
37.198043,2000,5454.950637
288.290606,1088,5469.352318
271.215739,1248,5485.590422
-53.287417,2000,5511.46666
278.400317,1199,5527.501838
-88.394609,2000,5553.63323
282.796872,1149,5568.865926
232.227444,2000,5595.852349
-27.619095,2000,5621.928453
80.013988,1501,5641.372943
276.822744,1143,5656.59568
19.815439,2000,5682.486532
271.907171,1272,5699.351725
278.279007,1170,5715.507005
281.487975,1182,5730.751506
286.286625,1116,5745.074069
273.572323,1287,5762.56932
275.908088,1231,5778.573944
281.372128,1240,5794.689416
284.012832,1155,5809.719867
285.180201,1193,5825.694702
122.904577,2000,5852.053511
275.378863,1243,5868.786415
-3.513429,2000,5894.849085
270.999059,1254,5910.997049
130.031122,2000,5937.773072
277.489815,1203,5952.877327
-36.130384,2000,5979.553951
283.121052,1211,5995.451821
283.000853,1141,6009.877249
-22.428581,452,6015.708857
276.22411,1245,6041.489666
55.33316,2000,6067.530001
107.482069,961,6080.058529
47.328851,696,6089.255309
280.829036,1221,6105.304819
279.388352,1215,6121.239461
277.570354,1202,6137.087587
283.640503,1129,6152.199455
280.24378,1177,6167.431464
9.314742,535,6174.196685
