#{"t_start": 1766886421.905695, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
279.159219,1105,2188.222278
-74.438134,2000,2214.345634
-30.108275,2000,2240.452923
268.1355,1327,2258.158962
273.58017,1233,2274.091769
45.894175,2000,2300.180918
-16.601496,2000,2326.873609
280.240353,1158,2342.059361
283.401689,1129,2356.577677
284.423282,1096,2371.063781
-39.699337,2000,2397.870134
273.95877,1202,2413.72879
280.981749,1143,2428.28961
272.539122,1204,2444.306701
274.473917,1250,2461.077625
279.158896,1217,2477.001621
3.843105,630,2485.411971
249.699144,1560,2505.709407
10.065798,2000,2532.009494
-53.510352,2000,2558.141696
56.18776,919,2570.76398
275.20096,1222,2586.766689
-85.799833,2000,2613.019892
99.22775,2000,2639.367751
79.754861,2000,2666.096717
260.306287,1366,2683.704673
66.628707,1644,2713.733867
248.684601,1549,2734.162956
277.31784,1216,2750.42422
85.379821,2000,2776.567698
262.687701,1311,2794.165601
282.236379,1166,2809.440535
281.346943,1152,2824.663218
-2.846618,484,2830.645335
-3.364603,946,2843.261488
277.314759,1163,2858.473884
275.496932,1230,2875.127622
267.490868,1292,2891.832014
100.372684,1269,2908.809271
-62.016245,788,2919.029642
283.632721,1146,2934.197691
267.536496,1293,2951.0276
109.820503,2000,2977.564527
277.64795,1147,2992.697707
269.272242,1258,3009.395961
279.162233,1183,3024.644855
278.92639,1178,3040.675458
279.942845,1174,3055.929051
-68.495963,2000,3082.015851
272.553524,1252,3098.849121
278.842038,1180,3113.977622
278.959008,1168,3129.875895
273.823901,1210,3145.115216
272.596744,1234,3161.88499
279.52992,1214,3177.818144
280.168738,1153,3192.9806
277.333139,1210,3208.935668
195.820576,2000,3235.150833
6.128761,556,3242.697408
-15.919603,2000,3269.12391
267.611752,1289,3286.032822
282.545016,1107,3300.461751
274.173826,1231,3317.044508
-87.018551,285,3320.509816
274.070996,1233,3336.446595
277.069511,1157,3351.581633
159.669997,1198,3374.664343
274.515661,1204,3390.603316
136.494565,1114,3404.976302
278.922522,1126,3420.252956
274.151587,1187,3435.594131
283.676048,1119,3450.61604
271.619463,1198,3466.50408
276.947948,1144,3480.984957
281.35853,1119,3496.071965
-10.570567,566,3503.665672
276.490457,1212,3519.589529
95.646751,868,3530.551645
-85.621211,289,3534.7055
276.862176,1132,3549.844304
276.419688,1155,3565.043569
283.309161,1088,3579.484029
103.037883,2000,3605.854985
92.542769,860,3616.890891
273.687838,1226,3632.93911
280.91507,1131,3648.094136
278.142523,1206,3664.034584
-78.037617,2000,3690.423639
278.127617,1191,3706.452688
-0.329315,2000,3732.722148
266.825018,1272,3749.645267
120.298312,1369,3767.374931
283.093132,1123,3782.519281
87.325272,2000,3808.98999
273.260872,1261,3825.758414
279.243696,1188,3840.975842
270.71969,1232,3857.777303
-73.959946,2000,3883.944188
282.540848,1093,3898.491534
270.558841,1255,3915.276784
144.795906,975,3928.000209
282.794407,1098,3942.268523
281.737333,1128,3957.384753
278.881377,1114,3971.721343
-113.676893,2000,3997.829921
271.426277,1259,4014.671788
283.685089,1096,4038.517512
268.671453,1267,4055.446921
279.391956,1125,4069.757702
275.780774,1208,4085.81717
270.742888,1285,4102.777582
280.004525,1176,4118.583102
286.143024,1076,4132.842869
259.181931,1369,4150.633143
279.744872,1117,4165.141508
91.619309,2000,4191.939933
31.460289,524,4198.654176
265.456563,1293,4215.498141
274.937963,1176,4230.576872
285.492067,1074,4244.79702
78.212828,2000,4270.762516
42.118736,662,4279.967864
272.327096,1216,4296.006901
283.696575,1159,4311.133314
279.920282,1125,4325.398597
277.392425,1216,4341.319691
280.636289,1207,4357.279791
82.861269,2000,4384.252907
281.841555,1138,4398.676869
101.339414,953,4411.233011
128.016384,1002,4424.690544
-65.431585,391,4429.710155
278.8992,1174,4444.947762
141.027655,915,4457.460521
282.857807,1201,4472.680119
282.432289,1128,4487.782604
161.875262,2000,4513.967757
269.694887,1199,4530.028112
99.384759,936,4542.77751
277.899064,1147,4557.941055
276.950998,1154,4573.033422
282.374568,1141,4587.385907
277.56714,1189,4603.387801
279.141031,1198,4619.299167
278.77443,1199,4634.586518
-131.206645,2000,4661.269595
281.970333,1104,4675.747519
