#{"t_start": 1766886421.8958404, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-11.683393,2000,45.784553
209.258889,2000,72.405162
135.464165,1129,87.773608
278.365258,1215,103.706547
272.571606,1227,119.860005
280.392029,1193,135.269089
-8.897395,541,142.896587
268.872274,1313,159.938783
253.974828,1543,180.876643
-37.036691,2000,207.204406
275.584677,1270,224.096792
276.813968,1197,239.439642
264.302034,1367,258.307213
120.612765,1073,272.156795
-81.219436,248,275.56261
265.514202,1326,293.22805
268.173249,1283,310.169858
38.381147,1158,325.638054
273.156692,1229,341.734093
25.472025,652,350.915927
268.924377,1276,367.07139
-49.233103,403,372.818859
-95.590548,428,377.998039
277.749591,1165,394.054388
-54.934384,2000,420.218884
-70.930332,283,423.632655
-68.018172,222,426.959408
-79.54758,224,429.551643
-113.012313,443,435.4629
271.48465,1216,451.619828
69.156833,898,463.636242
-35.474826,2000,490.678965
260.052714,1413,509.196579
275.243741,1229,525.325442
23.516829,899,537.205167
276.664554,1266,554.396725
-25.882377,2000,580.821344
265.520397,1294,597.754396
-110.682998,1406,616.255993
-71.88089,293,620.457435
-132.395354,137,622.197461
264.098151,1421,640.856253
-77.492724,2000,667.165428
-25.37236,1499,696.524715
-85.966674,2000,722.856119
40.991407,2000,749.118112
270.490639,1295,766.01427
66.594914,783,776.881497
263.803424,1390,794.740286
282.028615,1196,810.718338
-39.618131,426,816.58183
37.771782,1125,830.961387
123.992171,1143,846.122797
63.834709,824,857.070569
-67.159061,321,861.28137
280.857861,1177,876.546333
269.542185,1305,894.390135
44.901652,821,905.369237
-15.367457,676,913.90357
146.657543,2000,940.159142
280.219426,1133,955.498341
-52.692207,485,962.235724
-9.137448,2000,988.41396
274.73002,1184,1003.576886
273.110144,1247,1020.282607
24.810731,660,1028.838001
274.863862,1160,1044.040169
-28.99586,377,1049.125657
98.963208,1486,1069.264549
198.915933,2000,1095.484292
54.703662,2000,1121.762105
273.263574,1256,1138.470458
-10.331992,454,1144.406101
266.580757,1281,1161.216356
49.236427,2000,1187.634411
-87.058332,287,1191.05162
-78.385381,760,1201.197445
18.76598,2000,1228.228098
90.252329,2000,1254.779249
52.561496,1195,1271.355572
-56.804231,2000,1297.806545
261.323554,1453,1316.66329
81.515376,977,1330.20414
-22.380823,2000,1366.054853
26.586987,670,1375.104749
-73.252,2000,1403.232396
-90.608594,2000,1430.054583
-48.523041,2000,1456.584544
98.716487,985,1470.004928
268.049446,1290,1486.964315
272.066698,1241,1503.088169
266.893368,1345,1520.82851
59.185021,1322,1538.701017
77.758848,840,1549.873122
267.75646,1264,1566.770405
269.309812,1265,1582.790868
68.086054,2000,1609.750904
270.574057,1262,1625.855216
11.270036,639,1634.327284
268.559213,1355,1652.879689
268.449639,1389,1670.560035
-19.361506,683,1679.763158
268.574985,1340,1697.574522
275.140844,1219,1713.529305
273.725346,1261,1730.369748
184.421496,2000,1756.41579
130.502601,1102,1770.843795
