#{"t_start": 1766945051.1663737, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-140.125498,132,11.872126
-145.778379,2000,15.358244
-119.918495,63,15.478531
-114.112626,52,15.580416
-153.534127,2000,19.530847
-114.896615,85,19.74742
-113.661433,84,19.977964
-125.555235,95,20.22262
-127.037793,78,20.413965
-121.478056,66,20.551493
-128.178171,65,20.675217
-184.416164,859,22.124785
-152.677431,2000,25.977947
-120.5603,62,26.107296
-127.647966,66,26.211635
-116.153065,49,26.312497
-140.399817,2000,30.156444
-112.923465,52,30.241941
-112.161442,85,30.38838
-110.131862,75,30.576699
-114.987137,76,30.754637
-112.747351,58,30.860202
-117.728111,55,30.959795
-128.023829,63,31.101303
-113.736863,60,31.900421
-127.433641,54,32.047055
-149.277292,2000,36.2818
-146.486854,2000,40.700556
-114.220336,52,41.330839
-127.05142,62,41.460553
-140.916308,2000,45.78999
-147.733371,2000,49.829286
-145.680421,2000,53.415849
-137.703976,631,55.313252
-125.752706,77,55.540157
-117.348814,54,55.671357
-118.088066,52,55.820445
-148.865139,2000,59.971997
-109.026474,105,60.188965
-121.42679,63,60.297012
-148.078371,2000,77.573442
-106.509494,2000,82.214897
-115.159216,74,82.328506
-163.165828,992,84.114621
-110.743795,74,84.255175
-137.576862,139,85.067802
-258.323507,1746,88.339931
-117.291419,61,88.465036
-107.661632,99,88.662499
-118.656114,50,88.756035
-118.898919,168,89.587314
-147.632924,2000,94.092978
-147.249683,2000,98.215368
-131.13668,2000,101.581713
-112.792453,85,102.256876
-114.833731,56,102.388755
-149.11763,773,119.271689
-137.271981,651,120.344928
-147.926321,2000,124.034946
-131.168806,68,124.15168
-128.032072,2000,128.813622
-117.493953,65,128.921804
-119.841278,53,129.018422
-114.097414,48,129.095981
-113.832203,51,129.179876
-156.19633,884,131.302344
-145.489101,2000,135.285594
-205.635426,1846,139.525687
-124.547634,461,140.306988
-145.528935,2000,144.430022
-156.378513,864,158.771116
-110.543489,102,158.962775
-112.363953,79,159.111215
-143.733877,2000,163.640235
-145.623607,2000,167.463147
-115.569065,61,167.57655
-190.838093,993,169.859888
-110.910918,70,169.972018
-145.096746,725,171.147725
-123.008645,2000,175.783305
-150.497382,2000,179.958619
-137.751146,635,181.018501
-122.162526,53,181.55032
-117.431894,384,182.215381
-132.827326,2000,199.553223
-144.185844,2000,203.525049
-137.977599,2000,207.603451
-130.112628,2000,212.063687
-120.93053,416,212.785589
-130.623521,2000,216.794469
-123.76286,2000,221.310086
-93.508359,2000,236.682797
-134.583139,2000,240.719139
-123.851452,451,241.475849
-107.694243,258,241.961443
-131.240533,560,242.880287
-145.696015,1418,246.329755
-139.405617,661,247.413235
-133.119777,2000,251.112205
-106.412112,2000,255.033242
-113.621439,300,255.597553
-120.26002,2000,270.470743
-115.142426,345,271.847401
-170.082722,1716,275.209655
