#{"t_start": 1766945051.1650708, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-126.412781,183,751.695992
-128.32807,2000,763.058455
-112.605163,298,763.591932
-79.162609,460,764.327618
-107.010398,2000,768.640182
-101.013332,156,768.985264
-94.581063,1280,771.844572
-101.850526,158,772.137364
-98.84312,161,772.38824
-95.173045,311,773.065297
-35.744156,762,775.085855
-99.686904,2000,780.003242
45.528146,2000,784.582591
41.839481,2000,788.655025
-146.018496,2000,802.226355
-116.042582,2000,806.701513
-79.340919,484,807.575266
-103.819424,199,807.904669
-6.886349,2000,811.745136
-101.111557,135,811.993303
63.347438,2000,816.105258
-102.853346,182,816.594195
-97.807494,124,816.918869
-89.921664,311,817.555724
-85.5054,710,819.377622
-128.207787,2000,823.31868
-104.423505,190,823.705159
31.23338,2000,834.23935
-104.050495,216,834.626836
-84.993534,2000,838.583221
-98.089619,127,838.806266
-44.217931,1566,842.618461
-33.847342,1141,844.65281
-143.953068,2000,848.572698
-99.213262,155,848.828208
-105.602252,2000,853.321559
-123.866063,2000,864.710859
-85.063064,296,865.360299
-98.096067,125,865.614747
-125.237117,526,867.094323
-94.123298,788,868.514431
-142.12025,2000,872.308827
-80.114488,559,873.224089
-95.641597,126,873.441092
-87.005822,363,874.05763
-99.214722,477,875.495302
-70.994339,348,876.334395
-100.26242,148,876.702
-106.374951,2000,880.885565
-127.742732,2000,885.020074
-98.896622,371,885.690159
-15.287663,885,887.516378
-82.124574,377,889.028007
-98.502995,737,890.341196
-93.710293,2000,901.903734
-88.582719,186,902.201207
-125.995497,2000,905.80819
-77.577821,437,906.526305
-37.373499,800,908.267713
-98.902423,155,908.508292
-100.399234,2000,912.751407
-98.10724,455,913.527262
-80.205009,2000,917.530729
-106.268752,2000,921.313825
26.188821,2000,933.580764
-97.527233,113,933.787521
-46.375692,2000,938.142501
-84.247569,926,939.859756
-100.095337,136,940.107501
-84.718387,2000,944.002851
-122.384914,2000,948.884287
-98.38076,142,949.158274
-115.225988,170,950.172499
-104.341008,2000,954.972951
-98.881904,153,955.213673
-37.530872,1199,957.586991
-105.198659,187,957.945178
-142.120774,2000,964.702594
-85.605061,277,965.178715
-93.471865,225,965.580447
-126.811673,2000,969.785848
-78.994182,464,971.530096
-108.714577,2000,975.838552
-58.329703,2000,979.942239
-93.957569,2000,984.849568
-100.426701,144,985.121078
-83.562889,631,986.310723
39.001996,1837,995.947432
-123.862582,2000,999.793945
-22.273823,1062,1001.744096
-85.687675,281,1002.751701
-139.64571,2000,1006.454219
-88.939562,225,1007.595973
-110.009976,323,1008.334538
-89.59303,287,1008.96478
-102.058218,157,1009.316255
-124.579656,2000,1013.492888
-143.926991,2000,1017.77301
-125.067828,2000,1028.854898
109.234387,2000,1033.168954
-72.87138,666,1034.217621
-126.488374,2000,1038.175817
-137.253625,2000,1042.40412
-108.788371,291,1043.154122
-89.711092,2000,1048.14689
0.034156,1741,1051.83246
-11.811609,2000,1059.679269
-45.999819,1111,1062.418194
-117.486528,2000,1067.439676
-109.310727,266,1068.179217
3.956829,1334,1070.889796
-105.981043,223,1071.811051
19.753255,2000,1076.081955
-117.517033,305,1077.217423
-130.81245,482,1078.346617
-34.012413,1267,1081.201658
-11.83243,1615,1084.714489
-12.316698,2000,1096.673084
-119.303721,389,1097.344397
-70.672376,412,1098.575967
12.879816,1697,1101.663297
-24.61116,674,1103.974426
-131.35841,2000,1108.124236
-101.344241,598,1109.146672
-127.031755,2000,1113.146792
-55.638608,1350,1116.459944
-113.774977,128,1116.678642
109.434381,2000,1120.528173
-97.986904,132,1127.920936
35.013202,2000,1131.985678
31.336496,2000,1136.021973
-93.332172,1463,1139.135757
-14.623641,2000,1143.099612
-71.302717,2000,1146.923503
-109.020052,305,1147.93328
-91.149841,335,1148.483293
-45.270116,443,1149.331605
-120.988278,2000,1164.850029
-99.339271,154,1165.194622
-125.295325,2000,1169.068794
-33.701684,914,1170.578738
-91.893418,352,1171.721646
-19.538834,1189,1174.023612
-116.823265,392,1174.809028
-93.725847,2000,1178.520555
-111.308758,287,1179.449007
-110.632721,328,1179.947602
-97.113961,500,1180.777873
-129.578762,2000,1184.863234
5.769733,2000,1189.16322
-76.142451,517,1199.953444
2.910035,2000,1203.753555
-25.695743,1909,1207.339476
-110.290208,280,1207.857679
-141.524197,96,1208.006166
-110.837876,436,1208.978354
-97.680693,252,1210.165306
-44.392452,2000,1213.861415
-121.228119,2000,1217.042056
-82.628631,274,1218.072404
-38.541879,2000,1222.471416
-79.86963,246,1222.879341
-97.349708,122,1223.088761
-96.334934,2000,1230.529966
-97.903524,172,1230.817506
-123.056566,102,1230.975233
-58.95003,532,1231.873034
-109.081807,277,1232.478364
-90.953447,2000,1236.800423
-137.627825,91,1236.99449
-27.951006,2000,1240.991268
-69.116602,368,1241.620424
-12.894999,1456,1244.950235
-72.748908,2000,1249.191281
-92.309487,211,1249.551292
59.097815,2000,1259.964456
-97.034885,340,1260.5946
-91.29494,363,1261.615808
-99.719345,370,1262.237638
-72.838084,369,1262.891096
-74.982056,2000,1266.702596
-31.784833,1190,1269.238223
-127.981098,2000,1272.937359
-106.32804,262,1273.786021
5.586138,2000,1277.434189
20.613223,2000,1281.612066
-119.161642,2000,1290.921566
-8.577785,2000,1295.285384
-70.3539,384,1295.908699
-44.153432,2000,1299.888125
7.556945,2000,1304.327396
-102.057909,170,1304.778972
-120.502972,2000,1308.743238
-97.502087,128,1308.978954
-101.422547,2000,1312.876201
-97.946439,123,1313.113163
-83.905244,2000,1326.543806
-96.903922,2000,1330.993357
-23.91731,2000,1334.71229
-84.739424,283,1335.180476
-65.835863,869,1336.58242
-88.981821,295,1337.047191
-62.087144,913,1339.451538
-62.650151,711,1340.986995
-87.661184,863,1343.039235
-19.283052,1027,1344.703975
-124.105684,2000,1348.725811
-104.687891,2000,1361.469503
-127.085122,2000,1365.854825
-74.835737,857,1367.78877
-29.722677,1454,1370.343744
-24.49186,688,1372.188823
-72.039471,755,1373.617488
-94.503241,130,1373.911776
-125.078938,2000,1378.475609
-93.722188,2000,1382.436105
-89.096759,310,1383.036808
-77.544815,591,1384.109583
-75.265582,2000,1391.366921
-82.450754,269,1391.7993
-82.352479,2000,1395.644156
-16.660682,2000,1400.196749
-100.887047,159,1400.964464
-107.619175,254,1401.415164
-126.799667,191,1401.781406
-77.162684,387,1402.635242
-87.628662,243,1403.250152
-76.167209,346,1404.032705
-80.326726,206,1404.551167
-45.827386,842,1406.828414
132.440037,2000,1411.581314
-41.067724,2000,1416.610186
-44.757506,2000,1431.074208
-103.04007,2000,1436.017478
-101.76268,208,1436.438491
-101.326815,2000,1440.894485
-97.060943,124,1441.102722
-119.129023,2000,1445.043183
-84.980047,283,1445.54367
-73.119472,472,1446.564505
-18.583966,1231,1449.492543
-14.54962,2000,1453.212136
-11.153319,1822,1466.368726
-42.059964,2000,1471.160691
-120.095064,2000,1475.423051
-91.291837,1088,1477.490136
-103.819401,724,1478.749512
-126.993839,2000,1483.390638
-24.037534,2000,1487.573006
-70.539285,553,1489.200563
-90.305278,1118,1494.806876
-81.158948,368,1495.481826
-20.624638,2000,1499.606477
-102.574814,509,1501.087136
-77.926301,543,1502.088987
-46.821181,485,1502.937031
-79.446552,484,1503.765374
-128.54603,2000,1508.175672
-27.465131,809,1509.999627
-75.55874,2000,1514.053367
-61.279578,455,1514.833465
-103.485375,185,1515.139611
-92.925629,239,1515.574949
-117.200453,414,1516.293066
-62.318957,981,1519.029694
74.141876,2000,1528.066798
-115.795968,2000,1532.255981
-61.189925,804,1533.669233
-99.589493,135,1533.900077
-85.600541,2000,1537.855989
2.041709,1278,1540.652119
-77.190921,2000,1545.356524
8.365716,2000,1549.700605
-39.638637,2000,1557.177373
-99.085013,248,1557.768412
-104.414376,254,1558.282294
75.260428,2000,1562.860377
-119.981965,2000,1567.814656
-95.462763,122,1568.097325
-87.991746,2000,1572.887459
-14.675862,2000,1577.557645
-70.947572,559,1579.106172
-101.069844,210,1579.53847
-60.767527,2000,1591.504265
-102.549757,153,1591.777235
-118.815096,2000,1596.4211
-1.179804,2000,1600.902366
15.792867,1161,1603.971446
-83.609817,245,1604.373813
2.072923,1035,1606.544751
-81.082157,2000,1610.020437
21.092483,1959,1614.532676
181.007828,2000,1625.760382
-72.673909,2000,1629.631172
-41.630276,583,1631.059432
-94.064637,2000,1634.949131
-104.94577,249,1635.39426
-96.877205,130,1635.615254
-90.057273,2000,1639.984195
95.550448,2000,1643.921274
59.210546,1487,1646.793512
12.280474,2000,1656.962936
-33.485708,1196,1659.51609
-105.882681,252,1660.11195
-119.098109,2000,1664.404307
-78.438314,2000,1668.595389
185.763567,2000,1673.394286
-53.93591,633,1674.6729
-19.228567,896,1676.86549
-71.441453,2000,1681.241831
90.123126,1961,1689.582691
-60.173663,564,1690.467102
-81.714658,308,1690.943303
-137.582355,2000,1694.868236
-120.455241,2000,1699.174348
-60.121951,2000,1703.184479
-22.297057,2000,1707.342098
-114.645512,2000,1711.972189
-81.143409,199,1712.352387
-33.62899,536,1713.360261
0.564083,2000,1721.777268
-95.854333,142,1722.657063
-117.427059,333,1723.22704
3.502394,1154,1725.409021
-84.808287,415,1726.291181
-101.881231,194,1727.14082
-110.804218,164,1727.421574
-45.90442,426,1728.14309
-36.468795,2000,1733.392303
-38.802699,1229,1736.219192
-120.037909,2000,1740.680402
-97.928748,435,1741.959892
-56.517091,619,1743.54762
-123.047333,2000,1757.314382
-49.782341,431,1758.094321
-33.65768,833,1760.39832
-48.439343,1363,1763.399076
-91.519187,222,1763.887696
-73.532876,2000,1769.184151
-36.892088,2000,1773.27658
-97.031347,134,1773.543825
-46.884266,541,1775.106531
-25.212646,857,1776.760536
-46.224414,1973,1781.454129
-134.618105,1678,1785.266224
-102.305171,160,1785.598425
-38.08976,1310,1797.136232
-11.0272,782,1799.062927
-51.662847,551,1800.056104
-80.795908,2000,1804.677118
-121.495919,2000,1808.384779
-59.408341,935,1810.425772
-108.31992,166,1810.733795
-108.231256,2000,1814.658354
-66.691513,319,1815.343198
80.407682,2000,1819.605648
-122.889359,1696,1830.927221
-51.108774,498,1831.863223
-43.661157,663,1833.208617
-90.080201,384,1833.933778
-117.453787,729,1835.774251
-90.88222,389,1836.587235
-93.74357,301,1837.123593
-51.964227,1120,1839.844528
88.76283,2000,1843.893485
-47.278227,2000,1848.164712
-101.078172,379,1848.893102
-16.382039,2000,1853.479628
44.701632,2000,1868.74908
-107.086547,2000,1872.672872
-20.955917,968,1874.24737
-84.858003,285,1874.795298
-84.615867,2000,1878.791125
-94.672019,122,1879.008977
-58.892075,861,1880.899765
-70.879992,486,1881.73029
-87.217958,408,1882.436687
-103.13579,194,1882.807896
-120.440474,2000,1886.911212
-84.58464,2000,1891.151599
-19.466474,782,1901.289464
-47.41454,2000,1905.295923
-98.854962,455,1906.054775
-121.231366,2000,1910.570321
-73.31139,1964,1915.0167
-9.109641,965,1916.71414
-87.852215,337,1917.243586
-132.081922,2000,1921.211893
-79.818405,2000,1925.467134
-65.949563,276,1936.768219
-80.573029,2000,1940.363539
-37.151919,664,1941.877777
3.383192,2000,1945.953238
-64.293691,303,1946.820744
-96.073685,118,1947.076455
-111.993152,281,1947.608995
121.284902,2000,1951.735003
-103.625127,230,1952.124225
-96.410818,119,1952.329266
-61.63881,468,1953.146323
-54.253747,410,1954.308239
-6.034278,795,1955.573155
-67.259693,199,1955.901346
15.655092,2000,1960.201244
-61.980264,368,1960.843291
-109.150589,308,1961.333388
-83.145245,433,1971.789558
-76.42123,337,1972.317803
-86.151243,251,1972.761847
-34.595288,906,1974.328771
-61.687304,306,1974.899693
-78.976939,519,1976.216597
-15.631387,878,1977.664207
-106.315719,261,1978.122616
-102.7179,2000,1982.851463
-36.137371,892,1984.953484
-105.42863,158,1985.217308
-92.59492,822,1986.683109
-117.400733,2000,1990.327461
1.253553,1350,1993.085815
-42.122079,874,1994.939166
-75.128526,289,1995.418876
-59.478785,2000,2005.187325
-56.038849,422,2006.642178
-103.228151,228,2007.044081
31.904051,2000,2010.931408
173.879241,2000,2014.623373
-94.80358,617,2015.850895
-89.676417,358,2016.644346
-61.931759,351,2017.459275
-30.298435,661,2019.346306
-97.184063,161,2019.627436
-84.94905,2000,2023.765138
57.991753,2000,2032.855706
-61.137187,2000,2037.203443
-69.663203,649,2038.37765
-99.128901,183,2038.688938
-121.775452,1961,2042.958098
-46.745523,2000,2046.705168
-16.712168,1198,2049.152349
-104.191409,195,2049.46913
146.023531,2000,2053.861303
-101.136652,755,2055.212626
-92.662999,433,2055.952638
-111.671988,2000,2069.539471
