#{"t_start": 1766673896.6134152, "env_id": "None"}
r,l,t
-121.0612,64,141.718388
-125.38051,127,141.970959
-129.1983,2000,149.0523
-129.65341,81,149.220721
-108.33597,70,149.358452
-199.60101,1858,149.369941
-108.59291,91,149.551887
-122.384705,58,149.681276
-145.24521,2000,150.669102
-145.65414,752,150.98747
-145.56435,2000,151.511307
-127.61685,100,151.85223
-128.36154,102,151.86134
-128.627,104,151.870458
-128.83165,109,152.056091
-129.83003,123,152.275029
-129.0493,136,152.509859
-126.77947,130,152.735757
-50.381336,2000,155.214039
-55.11246,2000,155.439631
-80.700516,2000,155.449884
-133.46646,97,155.651761
-109.09914,81,155.825033
-80.91528,2000,156.4985
-138.26003,109,156.720767
-109.5587,56,162.471936
-159.33838,788,162.531578
-117.77599,41,162.623805
-121.41966,75,162.78598
-136.95522,625,162.795902
-113.15444,52,162.903914
-134.7979,617,164.093961
-139.53113,671,164.313117
-137.02525,195,164.704868
-120.85818,99,164.9119
-85.95874,2000,165.295467
-134.73726,609,165.353219
-123.68782,81,165.522156
-222.53606,1658,165.983406
-135.82779,618,166.6376
-133.76169,583,173.27264
-106.64145,2000,174.596729
-128.25877,2000,175.236403
-112.045525,66,175.393083
-145.645,2000,175.711429
-57.058903,2000,186.051879
-52.153137,2000,186.05223
-84.144684,2000,186.05237
-52.090378,2000,186.052434
-62.53872,2000,189.765154
-81.54161,2000,189.765465
-50.75593,2000,189.765681
-55.885227,2000,189.765809
-142.4955,692,191.230886
-168.5797,889,191.62237
-206.24649,1368,192.54297
-175.94427,1712,193.218447
-138.57657,638,199.411679
-125.27481,474,200.411686
-129.25632,2000,200.871879
-136.23137,2000,201.303669
-122.64629,63,201.431656
-179.59044,1762,202.551998
-116.4551,74,202.727687
-206.69019,1515,209.828053
-127.601074,2000,209.859958
-108.44324,74,210.010236
-130.02336,2000,210.295772
-115.35587,72,210.445606
-118.877625,408,210.673596
-149.83458,1391,210.800595
-121.41493,43,211.025605
-121.87831,44,211.032773
-124.54785,47,211.043849
-124.08412,44,211.126434
-124.0226,44,211.207582
-56.23823,2000,214.58176
-69.50178,2000,214.666421
-54.245777,2000,214.673931
-124.75825,47,214.688691
-112.59289,55,214.820465
-49.532925,2000,214.895049
-106.36556,268,215.491594
-132.51463,561,216.705833
-137.5857,630,223.325519
-217.93556,1568,223.363615
-160.45511,1650,223.652811
-131.25975,2000,224.221034
-161.35854,790,224.925066
-117.37508,44,225.016376
-128.87988,533,226.063854
-129.07417,65,226.212686
-110.581535,74,231.70186
-119.55907,411,232.592108
-163.44435,1534,232.706181
-124.795334,2000,232.746787
-109.218704,55,232.831092
-109.55614,57,232.953225
-128.95518,2000,233.082622
-129.91492,580,233.820767
-106.76597,102,234.017305
-115.78217,367,234.757185
-120.04557,106,235.866574
-136.73187,107,235.873734
-137.1442,108,235.881003
-130.07559,63,235.999136
-139.04282,109,236.084611
-96.40555,2000,239.235214
-112.537605,61,245.211295
-61.642803,2000,245.307574
-54.959007,2000,245.438863
-68.568146,2000,245.53167
-119.24402,420,246.091244
-115.060036,364,246.205035
-122.69162,58,246.220268
-123.258446,439,246.453743
-160.78735,1406,248.951208
-131.47339,2000,254.872674
-124.8599,487,255.539721
-119.77596,417,255.733187
-144.56998,2000,255.767764
-127.890724,2000,256.007227
-110.606636,68,256.142678
-117.2227,368,256.884258
-145.18153,2000,264.831393
-126.899864,2000,265.030397
-144.80055,2000,265.064683
-117.56344,103,266.21819
-114.552826,112,266.241619
-109.86753,120,266.443917
-96.23897,322,266.838298
-80.578354,2000,269.699382
-82.4174,2000,269.699861
-111.409,47,269.813883
-78.49762,2000,270.165144
-146.11874,1936,270.469006
-121.665245,460,270.65597
-120.97764,433,271.336777
-102.17202,450,271.547453
-143.64642,2000,278.986876
-143.11041,2000,279.378381
-115.96966,52,279.494905
-129.66362,2000,280.659258
-143.59409,2000,280.903466
-145.22284,930,281.062846
-115.726585,363,286.705097
-112.20258,321,287.365624
-152.67642,739,287.621258
-123.39884,76,287.780877
-143.37062,2000,288.745767
-172.589,954,289.685129
-142.78035,2000,289.806256
-121.656166,58,290.313889
-121.85504,59,290.321079
-123.055954,75,290.354736
-115.88945,172,290.631225
-49.27795,2000,293.824076
-88.0272,2000,293.939196
-67.637505,2000,293.979193
-74.644165,2000,294.326359
-114.3779,383,300.547231
-113.34104,667,300.653743
-134.27232,602,300.677865
-125.92035,72,300.698433
-129.13907,122,300.934136
-118.637115,48,301.03741
-120.01991,49,301.137355
-156.22064,873,301.198386
-120.781654,429,301.525032
-143.65695,674,302.790514
-127.451324,111,303.01613
-151.89296,1465,303.516671
-142.91025,606,310.494079
-47.955673,2000,310.793414
-113.65141,170,310.828062
-125.07639,2000,310.865454
-117.06931,46,310.93577
-124.079285,500,311.78015
-118.65891,47,311.876677
-111.079094,69,312.015044
-168.37816,1696,312.126448
-121.83436,952,312.751828
-135.3495,1073,312.92898
-133.86633,644,313.350626
-131.80952,474,319.768505
-122.056145,40,320.647747
-122.02928,40,320.648015
-123.366714,42,320.736825
-92.31252,2000,324.125172
-46.35349,2000,324.125483
-62.45147,2000,324.228823
-120.016685,70,324.297566
-61.216835,2000,324.32719
-138.38554,1319,326.813464
-137.58617,1843,333.398252
-120.3688,2000,333.797898
-143.5841,2000,333.828958
-106.82664,71,333.987338
-125.13522,68,334.140647
-126.571266,525,334.532501
-120.346275,2000,336.341378
-133.20267,586,342.681875
-133.98734,2000,343.01138
-141.32727,2000,343.30109
-121.66012,2000,343.665299
-134.95027,627,343.906915
-130.14215,332,344.316327
-101.00957,146,345.136093
-103.6437,2000,348.429013
-44.539497,2000,348.42934
-67.61148,2000,348.429512
-98.93409,2000,348.688961
-98.43448,200,348.812195
-126.748604,414,349.634584
-144.7328,773,355.529148
-141.32193,151,355.852905
-139.9987,1256,356.22806
-119.15391,115,356.454376
-119.427635,457,356.766254
-135.98691,2000,357.688705
-143.56396,1037,358.835385
-121.07052,2000,358.94464
-197.16629,1830,365.551504
-119.05961,2000,367.100148
-127.29064,559,368.174895
-141.16783,2000,368.190218
-65.727455,2000,368.290847
-125.26556,241,374.244232
-115.81809,122,374.50089
-115.40019,50,374.605977
-117.05811,394,374.675953
-124.42902,42,375.03974
-104.42871,2000,378.262969
-44.77451,2000,378.263328
-65.82148,2000,378.263515
-123.622215,41,378.344148
-123.98004,41,378.344479
-86.81007,2000,378.363897
-114.88381,356,379.046655
-116.30235,385,379.108992
-134.04219,1832,387.461425
-114.931755,2000,387.707055
-121.10331,507,388.440058
-124.107506,2000,388.477216
-117.5293,2000,388.537658
-143.67401,727,389.10965
-116.03926,371,389.165482
-121.23653,477,389.402257
-122.887924,462,390.003602
-140.13548,697,396.78879
-116.057526,48,396.893643
-185.51944,1500,397.844757
-116.67405,2000,397.979349
-119.2771,2000,398.653303
-114.52066,361,398.738403
-97.86679,135,399.555121
-99.17395,138,399.568799
-99.06763,126,399.80458
-65.85273,2000,402.94633
-66.648445,2000,402.946746
-98.412025,135,403.179374
-64.316154,2000,403.179757
-73.42671,2000,403.447211
-108.97636,547,404.032727
-188.26004,1255,413.279609
-86.637856,2000,414.095893
-120.44501,2000,414.096365
-208.79652,1904,414.170372
-115.68444,382,414.212403
-124.899445,60,414.323906
-123.628914,56,414.462738
-119.87979,422,415.149088
-115.6017,434,415.186749
-117.49657,398,415.228825
-123.23543,45,415.32004
-109.3727,285,416.106943
-110.44247,93,422.002856
-121.20588,451,422.95223
-150.15805,822,424.969766
-138.19272,2000,425.028934
-139.93614,2000,425.816116
-137.65225,2000,425.896168
-98.53595,173,433.625743
-73.96274,2000,437.459671
-56.692345,2000,437.460113
-93.78496,2000,437.460335
-89.88339,2000,437.884279
-106.40462,2000,441.898664
-66.38288,2000,441.899215
-87.094986,2000,441.899782
-104.4933,2000,442.349192
-106.32419,246,442.987449
-214.89445,1825,446.469718
-119.36425,2000,452.82585
-138.3623,2000,452.826224
-113.03075,350,453.600043
-65.05722,2000,453.737757
-100.60605,758,454.091518
-113.95853,353,454.373729
-122.0123,464,455.11749
-131.89337,854,455.617843
-68.91559,2000,462.585035
-141.23087,1104,463.430611
-121.775475,473,463.646092
-136.5598,2000,464.179625
-96.731,193,465.270001
-99.325874,2000,468.888078
-100.86703,2000,468.888571
-71.46562,2000,468.88937
-95.33682,2000,469.264945
-104.26892,301,469.535228
-110.89947,302,469.99462
-114.346085,368,470.369995
-104.91946,449,471.001147
-123.006615,491,471.447866
-113.147606,2000,479.603681
-108.73517,2000,479.604043
-149.66647,1058,479.614592
-115.66533,43,479.714875
-114.651535,362,480.430721
-136.31099,686,481.926889
-137.47084,2000,482.159834
-142.82965,685,489.072937
-136.2265,2000,489.643623
-119.6072,2000,489.739305
-121.898186,451,490.035853
-117.71014,1130,490.275689
-145.3986,720,491.768902
-125.17835,2000,495.903863
-117.73781,2000,495.904227
-112.87071,2000,495.904417
-107.74322,2000,495.904547
-88.722496,2000,499.428286
-77.94435,2000,499.428804
-120.96109,2000,499.429037
-130.54347,2000,499.429109
-172.9639,1145,507.810713
-149.78445,709,509.265523
-111.287895,2000,509.577006
-92.06297,2000,509.57733
-92.44769,2000,509.577712
-132.20702,639,516.469332
-139.35213,674,516.561526
-119.125,432,517.540348
-117.79427,935,518.576401
-96.480156,2000,519.153061
-116.9516,374,519.346434
-128.1959,95,519.354425
-134.7344,2000,519.464017
-103.90238,228,525.249463
-126.55887,2000,530.555384
-90.57645,2000,530.555748
-80.52696,2000,530.555975
-85.73573,2000,530.556091
-102.06239,2000,534.316229
-154.52144,2000,534.316692
-75.59124,2000,534.316827
-80.51693,2000,534.316896
-106.787994,321,535.037868
-112.80525,358,535.125252
-112.53573,383,535.188501
-128.73508,613,536.421693
-119.828835,1088,542.924695
-137.84007,556,543.035395
-112.60451,97,543.153205
-107.58707,328,543.747891
-75.276535,2000,544.153062
-136.83029,131,544.468151
-122.891235,468,544.822306
-120.23584,68,544.987593
-135.82956,2000,545.055834
-114.65062,123,545.257325
-128.59613,83,545.429184
-136.26071,432,545.440836
-135.26834,126,545.727914
-146.21976,669,546.538358
-87.86792,2000,552.901065
-169.17319,1644,554.567621
-124.63514,45,554.66688
-133.06114,2000,555.101113
-82.0847,349,556.792853
-33.26345,2000,560.009882
-109.209854,2000,560.010371
-87.29987,2000,560.010856
-100.97638,301,560.644364
-94.273575,2000,560.743944
-105.98114,2000,563.954276
-104.74995,2000,563.954676
-106.27583,243,564.508523
-25.133595,2000,564.643525
-70.951324,2000,564.762414
-107.65434,279,571.064253
-125.24716,550,571.583418
-169.81416,1402,573.626188
-131.48195,2000,574.146338
-139.03552,1227,574.195376
-127.26149,577,580.888375
-112.58231,2000,580.901568
-124.28081,556,582.161155
-130.76111,2000,583.586713
-130.43744,2000,584.235198
-114.16966,369,585.033129
-115.26721,2000,591.009718
-105.498055,2000,595.703767
-102.262054,2000,595.704129
-88.84183,2000,595.704275
-119.70591,2000,595.704403
-78.54723,2000,599.423101
-94.26628,2000,599.423464
-57.886086,2000,599.423827
-128.06247,2000,599.424003
-169.22235,1158,601.917835
-110.39508,2000,609.048109
-110.23179,2000,609.04843
-44.44873,2000,609.048538
-107.720795,278,609.617474
-123.97381,41,609.704442
-130.01205,2000,611.493516
-101.521194,195,611.895662
-85.53127,2000,618.570159
-92.04205,2000,618.570706
-101.7819,202,619.001769
-83.95019,2000,619.26871
-103.96636,232,619.515517
-108.61384,85,619.68689
-106.53287,993,620.714731
-104.88088,2000,624.525811
-83.16452,2000,624.526203
-122.61586,2000,624.526423
-129.27263,2000,624.526741
-103.95775,321,625.069867
-151.37988,833,631.937022
-119.38487,2000,633.660903
-122.33492,2000,633.661188
-117.510185,2000,633.661299
-127.8837,48,633.77916
-106.47307,277,634.240872
-107.9875,279,634.254058
-124.03342,41,634.341614
-128.839,2000,641.546851
-153.0062,919,641.645935
-105.2766,278,642.129824
-103.95825,257,642.185026
-120.91065,67,642.326996
-109.54505,2000,643.390753
-157.3645,1758,643.452728
-120.239876,61,643.577327
-194.92218,1273,644.884855
-115.1331,2000,655.28304
-28.623302,2000,655.283381
-64.736,2000,655.283479
-63.79799,2000,655.283671
-66.37891,2000,658.914827
-93.45933,2000,658.915161
-122.256935,2000,658.915343
-97.41806,2000,658.91568
-120.06766,445,659.800745
-106.418434,887,660.748206
-105.976814,893,660.767657
-119.047104,430,661.713283
-110.696915,2000,668.686189
-107.60485,2000,669.661002
-124.79325,47,669.768847
-181.72372,1911,670.412504
-124.076836,43,670.504519
-127.490746,2000,671.462952
-131.44588,653,671.807991
-142.19373,527,678.310625
-123.575066,42,678.393967
-122.14642,45,678.485331
-108.352196,2000,678.6137
-141.51425,133,678.755498
-144.06255,731,679.057895
-102.12045,205,679.476267
-69.06042,2000,679.613731
-105.146324,251,679.998004
-116.878944,394,680.420909
-99.38775,2000,684.34397
-112.982544,2000,684.344289
-108.05258,2000,684.344463
-89.42639,2000,684.344666
-95.659485,2000,688.114578
-103.55126,2000,688.114986
-87.48912,2000,688.11519
-59.575867,2000,688.115424
-126.762184,598,689.403044
-95.715355,826,689.874698
-122.357666,68,695.241355
-87.87962,664,696.013107
-123.49987,49,696.117555
-111.453224,345,696.82246
-109.68278,2000,697.52968
-100.15115,2000,697.530059
-107.55748,2000,704.85223
-101.77567,2000,706.391365
-142.46957,770,706.412685
-38.876045,2000,707.150324
-108.79361,2000,707.150679
