#{"t_start": 1766933930.0686197, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-102.68794,337,2583.425608
22.53511,2000,2608.53048
75.72353,2000,2634.15713
-7.845493,1341,2651.096344
-94.950764,206,2653.558948
-93.948965,2000,2678.583371
-111.428367,359,2683.420625
-165.008267,1683,2704.291776
-88.454944,140,2705.954551
-89.592319,158,2708.275439
-127.720556,2000,2733.228374
-6.540872,2000,2758.343913
-72.686273,1697,2780.326822
-68.272435,375,2784.436775
-105.084604,343,2789.193456
-33.235963,1005,2802.048713
-74.679459,236,2804.619117
-79.373264,462,2810.396867
-31.603159,1426,2828.930219
-80.817905,220,2831.391446
-98.862729,229,2834.600584
-127.966147,2000,2859.551881
-159.240695,2000,2884.531293
-72.033812,2000,2909.47224
-65.596385,2000,2935.254494
-147.266378,1038,2948.172958
194.32171,2000,2973.277277
-95.875721,2000,2998.175475
-241.136538,1982,3022.84709
-40.400976,2000,3048.542851
-65.45082,354,3052.681845
-152.946582,1101,3066.3314
-104.810795,2000,3091.680451
217.841076,2000,3116.702749
-88.441588,138,3118.303486
-93.563448,749,3127.920004
-105.8241,343,3131.9739
40.232398,1227,3147.28334
4.942965,956,3159.443524
-112.238803,454,3170.583384
28.29745,1633,3191.612492
-212.452036,1963,3216.448852
-106.368568,269,3219.708472
-54.222218,1523,3238.815429
-112.503479,2000,3263.605361
-52.563893,2000,3288.804977
-50.038248,435,3294.42706
-16.78849,1061,3307.223498
-57.588084,2000,3332.856298
-81.509155,672,3341.04046
-131.17146,1300,3357.206991
-129.923945,1115,3371.781747
89.307178,1618,3391.887327
-88.032333,249,3395.084036
-54.961316,271,3398.304425
-37.036103,1048,3411.952292
-107.044306,2000,3436.924606
7.183968,716,3445.931133
-83.572494,2000,3470.828558
-116.216943,2000,3496.530623
-116.187251,867,3507.034945
-91.68785,2000,3531.993516
-75.983688,356,3536.835326
-51.339857,283,3540.13889
58.640374,2000,3565.701556
-100.455639,444,3571.281995
-77.03715,746,3580.325555
9.915416,1609,3600.460109
-40.404539,2000,3626.095921
-109.062842,405,3630.957482
85.999482,2000,3655.896175
-110.243123,2000,3681.063769
110.662187,2000,3706.618034
-91.877904,204,3709.101172
-86.798046,202,3711.531292
-79.742904,405,3716.295969
-111.038721,147,3718.586295
-106.677406,359,3722.752652
-93.898975,203,3725.196598
-113.978891,595,3733.142445
-92.274928,2000,3758.109524
-77.804938,208,3760.61353
-76.265954,375,3765.461851
-141.961137,817,3775.871457
-78.898463,2000,3806.705657
-77.744592,2000,3831.564561
-102.040983,190,3833.972221
-100.582083,1821,3857.183986
-153.612165,1545,3876.435513
-83.340773,1191,3891.670819
-60.368133,2000,3916.62054
-150.64195,2000,3941.765148
-3.885989,2000,3967.067405
175.081957,2000,3993.05046
-127.644276,564,3999.612702
-34.907196,1369,4017.226507
-44.715252,288,4020.475427
-87.14886,214,4023.659739
-41.011351,2000,4048.477902
-84.948632,2000,4073.519738
-95.365534,2000,4098.448796
-76.790397,2000,4124.11599
-42.231383,333,4128.164464
-133.528907,734,4137.025976
-109.225067,415,4142.556244
-85.526285,147,4144.19876
-43.235626,697,4153.025581
-104.648687,165,4154.715521
-96.959794,130,4157.008992
-54.475815,2000,4182.064449
191.36865,2000,4207.076436
-36.28684,495,4213.507061
-44.955642,1007,4225.701179
43.037796,905,4237.670668
-39.546748,964,4249.748622
-78.401168,550,4256.21302
-37.711326,288,4260.19346
-86.453998,2000,4285.104597
-72.531452,2000,4310.129631
89.287871,1345,4326.990085
-21.735246,455,4332.624168
88.094592,1042,4346.202911
245.329949,1599,4366.407888
1.050437,605,4373.765262
-12.708512,478,4380.24246
-47.888164,501,4386.005013
-75.034779,150,4388.330644
266.306829,1283,4404.362647
-95.891229,204,4406.814182
-41.588034,491,4413.179097
-78.600954,217,4415.638838
-50.634598,263,4418.913704
255.356702,1434,4445.442048
72.573585,1153,4459.854736
-100.55055,2000,4485.047809
-10.949345,533,4491.653719
-61.427338,551,4498.827624
21.018414,2000,4523.990106
235.497013,1714,4545.666216
241.974215,1662,4566.566377
13.078678,800,4576.049352
96.71368,1313,4592.903319
205.524347,2000,4618.062185
-119.199969,250,4621.266945
87.371913,1157,4635.735527
-92.236216,168,4638.097878
150.267836,2000,4663.037503
-116.828662,891,4674.299194
29.14308,833,4684.749334
43.434615,919,4696.106222
-89.761107,463,4701.746426
-85.577542,2000,4727.54986
250.945559,1479,4746.079341
-58.519099,245,4749.293093
-136.380169,811,4758.986726
1.697264,789,4769.337528
-39.633669,416,4774.173577
-19.857148,809,4784.477132
35.813989,2000,4809.45608
-83.617233,2000,4834.323186
-14.746749,1987,4859.449425
-69.968716,2000,4885.280853
38.332541,630,4892.590613
-34.349754,392,4898.12815
-104.618637,274,4901.364358
-55.913673,349,4905.498408
93.861908,1209,4921.083566
-20.487759,722,4929.967906
92.880319,1201,4945.304232
252.473243,1478,4963.926555
94.290589,1084,4977.56534
-16.242576,513,4984.047611
-7.795416,600,4992.033022
44.109298,2000,5016.960472
-54.627582,787,5026.612043
-131.837829,2000,5051.629554
-44.711232,693,5060.460693
118.994324,1260,5082.362755
115.929602,1483,5100.820759
176.983203,2000,5125.932387
-39.437973,2000,5151.663453
33.036489,764,5161.424246
