#{"t_start": 1766933930.0794458, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-102.436947,57,13.740112
-103.165556,96,13.895262
-100.868064,93,14.036386
-104.232138,2000,16.795399
-117.788652,143,16.969003
-110.905711,73,17.063138
-99.908146,113,19.144802
-121.675536,164,20.844699
-99.137996,130,22.467241
-119.431045,76,23.972347
-119.329607,2000,48.873763
-107.866627,47,48.973296
-125.146084,2000,74.617039
-118.150258,2000,99.586082
-145.196229,536,106.009888
-135.131615,282,109.935247
-117.345459,58,110.724138
-116.795988,269,113.910934
-128.909219,280,117.118917
-136.405157,128,118.720567
-130.963249,230,121.907889
-121.239473,59,122.692587
-115.436711,56,123.46611
-164.147904,865,133.986456
-124.960232,227,137.167732
-117.95975,63,137.976682
-129.608155,100,138.849787
-99.878256,2000,164.480864
-105.752204,122,165.389657
-98.045155,299,169.43326
-113.929115,781,179.206068
-124.689783,2000,204.76964
-100.950418,90,205.663802
-99.568899,86,206.531823
-105.270601,64,207.335778
-118.695256,2000,232.944059
-101.309759,77,233.772061
-106.628252,69,234.580105
-107.977931,409,239.438317
-116.509183,82,240.281122
-153.606358,1041,254.139698
-122.592478,220,256.665508
-88.298797,199,259.107459
-179.12416,1644,280.13912
-124.667319,2000,305.069854
-109.941338,2000,329.97665
-107.275962,112,331.571062
-87.29392,409,337.173981
-94.485705,194,339.589886
-86.498532,145,341.278941
-104.849239,2000,366.164874
-84.752555,2000,391.00494
-98.736533,316,394.962279
-114.030899,155,397.276691
-130.90279,133,398.885832
-109.095602,105,400.457811
-111.214325,177,402.214697
-128.453023,125,403.834018
-146.398866,1374,421.523619
-122.344233,2000,446.31157
-90.447433,2000,471.02035
-107.302826,945,483.002838
-186.900435,1800,505.567309
-84.722967,238,508.755391
-113.418049,518,515.268895
-97.315203,532,521.76458
-104.13947,529,528.289093
-89.282629,136,530.609425
-87.958926,245,533.084698
-67.846198,1185,548.259714
-82.050402,2000,573.252177
-105.013912,200,575.699245
25.824158,2000,601.216526
-104.874289,2000,639.857733
-151.915958,1327,656.568528
-92.599883,241,659.071782
-87.80628,154,661.439455
-78.593592,601,668.698658
-109.329215,444,674.443932
-112.22276,200,676.849252
-138.170304,1172,691.156996
-56.999237,2000,716.955161
-82.857532,1847,740.230974
-93.48063,1204,754.814443
-126.414074,126,756.411393
-92.870134,2000,781.885322
-100.138008,310,785.237332
-95.946492,134,787.514917
-93.907693,182,789.224912
-68.956985,629,797.230249
-77.920521,266,800.469421
-90.063165,446,806.066399
-88.743485,125,807.693068
-85.536728,327,811.711705
-88.814423,142,813.983813
-55.484497,471,819.736161
-56.358523,251,822.948545
-80.873784,167,825.316148
-43.521156,639,833.463826
-74.36716,594,840.826922
-42.605355,929,852.143401
-7.93029,823,862.62511
-110.808526,540,869.914719
-50.895191,765,879.71179
55.937014,1872,902.978589
-106.08796,83,903.825842
-43.783564,873,915.05699
-48.028186,344,919.208717
-139.493422,2000,944.290014
-70.336523,556,951.456593
-89.666128,163,953.855841
-111.013034,323,957.876887
-25.220794,1660,978.804207
-72.090018,1151,993.181226
-95.262705,422,998.024758
-60.290518,347,1002.731852
-131.660838,610,1009.978893
-81.053635,160,1012.312953
-59.684563,255,1015.556988
-61.055265,458,1021.172107
-61.124998,503,1027.647658
-114.643234,1094,1041.316712
-56.159229,739,1050.274037
-123.245185,103,1051.894993
-93.136758,323,1056.018833
-75.558142,936,1068.126313
