#{"t_start": 1766933938.0622742, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-116.080514,2000,609.508144
-137.90816,2000,612.335793
-122.298001,2000,615.161303
-121.776593,2000,617.833118
-99.189801,2000,620.502507
-95.495088,218,1248.964364
-100.852342,801,1250.120501
-54.051311,711,1251.093297
-50.159358,2000,1253.924457
-92.968045,220,1254.232529
-83.892392,2000,1884.999485
-75.968703,175,1885.238956
-112.288737,2000,1888.018265
-82.414991,2000,1890.983644
-97.336631,2000,1893.753125
-41.621231,513,2522.358887
-85.415274,268,2522.726115
-59.929252,287,2523.112526
-89.635073,213,2523.402877
-81.375493,150,2523.608306
-51.04873,359,3154.312423
-69.200644,667,3155.311889
66.423837,2000,3158.205322
-93.648351,336,3158.665505
-45.906806,388,3159.194799
-23.713923,623,3788.985117
-86.815867,195,3789.253336
33.778715,2000,3791.956515
-87.276139,179,3792.199585
-72.775754,1245,3793.873355
-0.616819,785,4424.313547
-83.070218,217,4424.635908
-91.559878,2000,4427.618484
-80.70172,385,4428.174357
-127.678064,2000,4431.111285
100.645446,1538,5062.569705
42.763159,1088,5064.05589
-99.159243,162,5064.278687
0.050415,915,5065.515574
-36.468321,581,5066.301361
-98.053493,178,5696.11563
-81.667461,121,5696.298439
59.799889,2000,5699.288913
-82.882076,353,5699.801091
-40.577592,253,5700.149737
275.537288,1245,6330.151907
271.395988,1346,6331.972196
16.403984,649,6332.883797
-93.578372,188,6333.157184
253.841792,1506,6335.172305
268.464245,1348,6965.730301
46.868915,656,6966.618615
277.401906,1249,6968.323935
113.039043,1031,6969.769245
269.330363,1313,6971.572929
-40.075409,513,7602.252587
283.106101,1236,7603.93759
-85.228375,532,7604.666828
267.930478,1458,7606.743093
35.429016,702,7607.709888
-48.127723,237,8238.948891
231.855747,2000,8241.652531
-162.613325,2000,8244.377692
282.891474,1235,8246.0547
-25.724481,472,8246.692611
126.928435,1583,8876.715963
-50.7739,961,8878.0891
-31.169201,467,8878.742279
278.069529,1323,8880.581466
73.488484,855,8881.754422
276.711919,1299,9513.113055
275.590324,1304,9515.058115
172.652377,2000,9518.051238
273.128912,1400,9520.113493
279.80799,1273,9521.851182
