#{"t_start": 1766934664.6495872, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-41.291174,310,3100.720294
-2.465777,2000,3124.595238
-113.892888,544,3130.687599
-12.146531,2000,3154.124793
75.948443,2000,3178.075765
-55.478924,2000,3201.428459
-32.682874,2000,3224.6735
76.523781,1195,3238.976553
-93.090355,2000,3262.240419
-135.967823,947,3273.443673
258.458879,1640,3292.847249
-58.311296,372,3296.661961
-87.769675,458,3302.607723
-61.381182,2000,3325.887341
15.574391,1230,3340.058895
-53.506297,2000,3363.400214
-81.53604,144,3364.91752
-57.284359,2000,3388.876342
-47.507476,428,3393.457396
-67.172039,331,3397.898463
15.650853,967,3409.243012
69.302526,1043,3421.260284
-113.731344,547,3427.910326
-58.939113,2000,3451.022573
-67.725128,2000,3474.254888
-51.135153,753,3483.218893
46.12008,2000,3506.529469
65.494485,1329,3522.229106
28.696198,2000,3545.516629
-73.401105,333,3549.314027
59.191588,2000,3576.096828
-73.763553,2000,3599.282849
-66.710919,275,3602.337741
-88.653781,2000,3625.734243
-68.043354,2000,3649.806159
273.232192,1553,3667.92173
-32.592607,2000,3691.229783
-68.344151,458,3696.428375
-28.786443,2000,3720.439752
93.672676,2000,3743.834648
13.472775,1160,3757.446354
10.908163,1750,3777.830201
-40.01091,2000,3801.064343
-62.345834,2000,3824.921016
-77.650612,2000,3848.043299
275.060198,1442,3865.245974
19.449,784,3874.26947
7.698186,2000,3897.595939
25.611274,2000,3921.023754
-147.152048,1183,3935.242436
54.924249,1586,3954.028488
-75.88945,2000,3977.161178
-54.754441,1392,3993.594717
-17.272293,2000,4016.807305
145.676883,1348,4032.70652
-93.489516,2000,4055.942704
-61.303807,292,4059.642745
-66.334786,2000,4082.773623
39.226568,1105,4095.503156
7.937067,662,4103.654195
64.578798,1063,4115.626212
-8.207958,2000,4138.942852
-25.872385,2000,4172.595153
-82.977335,208,4175.114159
-35.819902,2000,4199.401328
-99.491752,1498,4217.51882
85.626054,2000,4241.208062
-97.193299,210,4243.554844
-50.477839,227,4246.615475
-76.157455,189,4248.962061
-7.050668,2000,4272.680948
-49.274339,364,4276.526504
49.955541,892,4287.142304
56.393497,2000,4311.445425
58.713939,2000,4334.990894
133.790854,1288,4350.278002
-48.807481,2000,4373.693389
-9.89994,2000,4398.068979
123.194778,2000,4422.122418
12.158535,2000,4445.680856
279.437602,1357,4461.679758
-24.970764,2000,4486.036864
127.934431,2000,4509.736794
20.706556,2000,4533.40602
279.851254,1402,4550.270619
-91.994135,2000,4573.932944
-20.994788,388,4578.53128
177.45807,2000,4602.016119
-51.682148,2000,4626.164549
105.347222,1099,4639.241021
-36.340817,2000,4662.847184
-58.300204,2000,4686.405683
-119.477241,1626,4706.121378
-37.484638,2000,4729.650151
-55.057567,411,4734.222405
280.558354,1339,4750.208505
-66.709245,2000,4786.467766
158.327352,2000,4810.363401
104.39993,2000,4833.983531
-100.856819,295,4837.738637
173.815101,2000,4861.329586
-99.44491,2000,4884.966922
-31.968419,549,4891.699382
66.374601,2000,4915.390453
275.31207,1422,4932.245032
-63.230735,2000,4956.547854
-67.322939,2000,4980.259204
190.988769,2000,5003.685637
-45.856883,336,5007.574546
-43.297164,2000,5031.879806
-64.385747,2000,5055.486307
74.310987,2000,5079.159551
287.444591,1263,5094.311091
36.34851,952,5105.822356
43.481321,2000,5129.502823
141.500031,2000,5153.432398
-39.362861,2000,5177.24192
-35.076557,505,5183.398345
181.27711,2000,5207.760539
85.099496,2000,5231.500532
79.22157,2000,5255.418712
279.402637,1344,5271.921898
226.599703,2000,5295.834334
23.784069,681,5304.147799
-90.106254,170,5306.372888
52.000151,2000,5330.027743
-91.555319,208,5332.359288
-92.84545,1919,5355.094533
287.801535,1287,5370.577508
286.418075,1281,5396.020878
-52.370981,2000,5419.550529
-19.429346,680,5427.767056
-43.487704,2000,5451.515872
190.781376,2000,5476.009003
76.98895,2000,5499.816553
169.583453,2000,5523.372189
61.088001,2000,5547.049806
90.137486,2000,5571.49982
5.59614,2000,5595.373731
2.420707,992,5606.980744
42.871281,2000,5631.325922
-6.46733,2000,5654.853142
22.264164,741,5663.213804
262.098684,1792,5684.259124
206.99337,2000,5708.606832
-69.846481,2000,5732.256162
74.315159,2000,5755.860244
-54.220097,2000,5779.511521
90.860434,2000,5803.83141
-10.756383,2000,5827.375692
102.44143,2000,5850.827221
85.746907,2000,5874.153515
-37.512829,2000,5898.526889
-53.238963,2000,5921.981587
44.119039,2000,5945.527054
-62.685155,2000,5968.951332
-72.895403,2000,6005.13622
67.740229,2000,6028.417005
-54.552772,296,6032.048959
15.317743,2000,6055.331031
284.314951,1166,6068.841682
-17.258178,2000,6092.231488
27.796934,995,6104.148916
182.822247,2000,6127.678219
165.102891,2000,6151.437747
-29.286355,2000,6175.620264
-61.720117,2000,6199.40717
-15.401206,2000,6223.086975
26.504537,2000,6246.405418
-14.493993,2000,6270.702852
52.811027,608,6277.585833
19.858764,2000,6301.08378
186.831,2000,6325.304398
39.200999,845,6335.190307
52.871473,2000,6359.050774
-13.080685,2000,6382.593066
1.573749,2000,6406.867646
116.956857,2000,6430.317972
103.109138,2000,6453.948517
264.617583,1577,6472.950971
220.929675,2000,6496.314621
0.445392,2000,6519.956788
36.707208,2000,6543.418539
108.040094,2000,6568.0357
-25.505652,2000,6602.921938
-82.968974,391,6607.513779
108.809859,2000,6631.129137
1.083402,2000,6655.303322
-21.443079,2000,6678.762642
19.292659,702,6687.136383
-110.483294,2000,6710.59755
-10.150279,2000,6734.055291
51.903333,2000,6757.796651
283.131333,1241,6772.972785
-53.542176,2000,6796.669474
4.137381,465,6802.01096
-33.220326,322,6805.830379
76.860545,2000,6830.378178
14.061272,681,6838.130615
104.332733,2000,6862.398251
201.957409,2000,6885.90435
-71.558657,2000,6909.568244
-88.862174,2000,6933.181394
127.101965,1282,6948.363333
-9.089719,2000,6972.832271
-22.197681,2000,6996.740784
199.22803,2000,7020.861022
12.287463,716,7029.448924
30.324394,2000,7053.926774
40.228278,2000,7077.446816
291.53409,1120,7090.504031
87.523941,1113,7104.105138
289.140175,1140,7117.274323
289.179632,1188,7131.86324
173.061642,2000,7155.593888
-50.438185,2000,7179.709351
284.51621,1203,7205.523549
162.890393,2000,7229.821543
288.664448,1211,7244.228547
-91.321834,179,7245.899951
283.663776,1237,7261.021554
39.339138,2000,7284.718625
-18.014894,2000,7308.305387
-10.630264,2000,7331.996137
-57.486093,2000,7356.23554
-28.244392,463,7361.565843
-11.905446,2000,7385.129056
-27.09433,2000,7408.549119
-7.360672,2000,7432.504987
286.518442,1129,7445.358442
129.182781,2000,7469.577859
26.870843,454,7474.931911
-66.921738,2000,7498.225294
-35.814876,2000,7521.473374
289.557463,1156,7534.926221
278.784512,1318,7550.482224
283.515611,1281,7565.273593
141.512869,2000,7588.377078
172.849818,2000,7611.480219
292.953877,1154,7624.821549
15.545293,2000,7648.597324
139.762228,1172,7662.040551
183.03542,2000,7685.278153
-28.47771,2000,7709.027427
-25.318185,316,7712.953473
-43.796163,2000,7737.65611
4.798236,2000,7761.088097
99.112127,2000,7784.316661
-29.491635,278,7787.380656
45.93355,2000,7823.142945
180.116428,2000,7846.14323
101.428499,2000,7869.415281
-30.385405,2000,7892.592617
7.045623,2000,7916.383635
-37.373492,531,7922.444193
273.771028,1488,7939.654656
42.554338,2000,7962.754334
64.019361,1103,7976.119429
-121.646941,112,7976.937557
-99.559924,1152,7990.290624
5.218584,2000,8014.110034
186.596008,2000,8037.284524
37.567056,2000,8060.628961
-46.312839,563,8067.493555
168.80874,2000,8090.819862
279.10183,1267,8105.822588
103.587509,1068,8118.601963
-28.862118,2000,8141.933669
-108.024636,239,8144.892409
-77.715006,513,8150.949022
-2.531554,2000,8174.206488
-42.59465,2000,8197.454542
84.218717,821,8207.106328
54.835596,2000,8230.182731
-76.848373,2000,8253.999931
23.1154,666,8261.553008
281.722628,1237,8275.829762
-103.961186,852,8286.104545
170.830223,2000,8309.360671
137.807624,2000,8332.528586
147.115016,2000,8355.516912
247.934222,2000,8379.394175
282.266236,1347,8407.81274
-8.536767,454,8413.035662
279.801491,1403,8429.399417
55.521973,1337,8445.043558
-23.437741,1558,8463.080935
-53.549707,451,8468.290751
97.535318,1400,8484.661973
57.321826,935,8495.142259
-97.353066,1043,8507.825759
-56.168095,445,8513.07411
127.79474,1260,8527.292489
-11.408491,456,8532.575684
31.830519,565,8539.315576
-58.014624,249,8542.305245
59.586291,731,8551.2
249.005887,2000,8574.423298
-16.811963,2000,8597.578291
-14.485485,435,8602.765902
33.334859,659,8610.326535
-13.137204,2000,8633.550429
209.138127,2000,8657.443679
-168.520702,2000,8680.825456
279.267159,1286,8695.935398
47.355792,759,8704.908912
-19.295019,2000,8728.075269
163.454985,1311,8743.710603
124.787081,961,8754.905426
281.06381,1313,8769.9186
207.028487,2000,8793.256356
286.869644,1253,8808.089224
-103.390136,986,8819.278448
-126.424887,1915,8841.572339
210.436566,2000,8865.584789
-55.671982,1956,8888.067937
104.064084,2000,8911.227773
73.704299,921,8922.464859
-12.008569,352,8926.228884
117.766526,989,8938.234623
273.881707,1322,8953.313378
-77.567881,227,8956.272372
73.674959,2000,8979.638794
