#{"t_start": 1766847909.7857878, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-78.260362,277,613.967524
-86.949954,183,614.219088
-81.580636,2000,617.064413
-99.449379,239,617.405269
-79.58553,2000,620.283346
-97.118413,2000,1263.491548
-43.654997,781,1264.51135
-87.349156,128,1264.677591
-53.362345,307,1265.074718
-77.715254,2000,1267.75831
-54.546294,575,1904.898482
53.059395,2000,1907.577242
-7.606089,2000,1910.268162
-12.054874,2000,1912.994094
-50.888109,652,1913.863099
-34.625235,2000,2551.088891
128.191228,2000,2553.919141
-17.612467,2000,2556.698558
11.384333,2000,2559.394917
95.577701,2000,2561.966686
-107.474991,753,3200.544452
48.133168,2000,3203.109161
58.84608,2000,3205.870407
-7.317114,1372,3207.646585
99.64967,2000,3210.260175
241.252587,1640,3845.899222
168.962013,2000,3848.655372
1.397204,2000,3851.452038
25.953588,2000,3854.191558
-38.931713,2000,3856.816147
87.350162,2000,4488.579247
120.156768,2000,4491.19414
-41.827908,540,4491.907281
-44.86097,2000,4494.50313
243.105766,1572,4496.692803
-123.05548,2000,5131.076154
-27.705127,573,5131.820043
-64.045236,2000,5134.441694
234.253429,1779,5136.888009
133.094341,2000,5139.646888
