#{"t_start": 1766927864.4690652, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
276.171836,1211,25.428701
71.212606,771,36.362598
110.583243,2000,65.379272
274.610815,1220,82.853704
276.599578,1142,98.837843
164.689335,2000,126.686386
282.522518,1138,142.761372
65.681418,825,154.104977
-72.448664,489,160.49375
-58.223985,404,165.915016
14.952333,751,176.413885
-33.204816,1274,194.400499
-94.225822,2000,222.271744
274.536482,1217,239.119312
250.220186,1528,260.464232
270.62527,1248,278.435773
178.710085,2000,306.505383
271.946085,1250,324.42412
265.634711,1299,342.560833
275.156084,1178,358.840226
-53.464116,276,370.573115
-52.18117,515,377.954296
277.141459,1146,394.309391
-6.039311,2000,422.33244
274.641484,1155,438.527312
281.5628,1115,454.016485
269.246042,1244,471.732511
-34.38596,442,478.061942
-2.026569,736,488.00227
122.487375,1185,504.990555
272.506011,1270,522.563847
271.516897,1279,540.209117
-53.86613,313,544.567721
124.475564,1131,560.358693
-100.327859,102,562.086269
-84.629037,2000,589.244275
36.820376,798,599.847834
261.062817,1367,619.096107
25.033542,2000,646.334462
48.923513,2000,673.436388
-28.84349,345,678.553463
-28.397268,497,684.756633
270.852521,1273,702.176571
108.786833,2000,738.426576
-3.423242,2000,766.420586
268.127103,1288,783.939361
138.676252,2000,811.396096
18.12084,598,819.395418
78.440015,937,832.383689
127.184075,2000,859.524563
281.09029,1150,875.272195
37.538511,787,886.453897
279.534638,1189,902.147496
43.3858,731,912.532651
274.787635,1208,928.493669
52.633382,821,939.788251
-4.535573,2000,967.685297
154.341126,2000,994.84884
36.255447,978,1008.00491
-109.446207,146,1009.815941
88.498838,911,1022.758636
273.928496,1251,1039.53347
-82.561268,2000,1073.892896
142.768663,1399,1093.371607
274.944619,1160,1109.207029
172.265597,1234,1126.709612
-60.293363,2000,1153.959022
-45.084133,1514,1175.178633
124.731639,1038,1189.519664
270.564703,1225,1206.701558
-59.883713,2000,1234.624913
36.198202,2000,1262.63053
-27.546553,2000,1291.91279
271.383402,1235,1308.756053
37.741436,1838,1334.461689
277.676628,1193,1350.379575
-11.202161,2000,1379.754646
87.280732,2000,1407.495008
271.382084,1230,1433.106498
145.898657,1709,1457.4634
270.714451,1270,1475.56377
67.686714,873,1487.608606
267.339609,1276,1505.525794
-1.039395,792,1517.319301
164.81469,2000,1545.548566
-64.289734,315,1549.936456
278.295226,1266,1567.063746
-75.811941,238,1570.616371
273.401387,1214,1587.532481
91.283988,917,1601.072647
-72.471932,372,1605.733756
-42.756861,2000,1634.409863
95.388693,1001,1647.921717
257.208216,1429,1669.075669
104.982898,1383,1687.801805
150.190704,2000,1715.587659
276.099623,1260,1733.225124
270.826456,1278,1750.938684
-38.543661,403,1756.217096
272.940423,1271,1773.667016
16.797787,2000,1811.198654
273.486098,1298,1829.46809
278.10655,1200,1845.275569
208.809173,2000,1873.349661
-41.759093,2000,1900.56622
270.469411,1272,1918.089915
275.445995,1239,1934.791157
276.790753,1245,1952.180753
277.188024,1194,1967.999002
276.629972,1188,1984.712157
263.816139,1382,2003.096719
158.442718,2000,2030.835041
272.027133,1221,2047.50196
269.085279,1272,2064.989298
268.999346,1331,2082.572273
49.055986,780,2093.977281
270.100552,1235,2110.552891
270.874427,1261,2127.853964
264.214647,1345,2156.03055
276.215121,1209,2172.63604
271.61811,1226,2189.20142
225.476749,2000,2216.417627
-4.75126,699,2225.943937
-14.708238,2000,2253.389468
272.058924,1290,2270.997022
-43.744165,2000,2299.20227
245.542796,1597,2321.30612
132.736348,2000,2348.880205
-28.826315,2000,2376.967671
281.841991,1173,2392.795091
272.578138,1252,2410.863264
148.296767,1128,2427.16712
279.847367,1131,2442.439482
273.833464,1184,2459.405988
-131.771371,2000,2487.135546
275.706264,1156,2514.090036
277.051447,1230,2531.012991
276.537095,1159,2547.247062
276.13904,1131,2563.407602
269.719679,1278,2581.534584
155.672039,1009,2595.506626
279.589136,1181,2611.713098
38.106662,738,2622.294643
287.125627,1118,2637.936008
19.970916,2000,2665.909378
281.982361,1118,2682.077047
278.957359,1178,2698.067135
49.185286,649,2706.856529
-141.895499,2000,2735.464463
279.164426,1143,2751.371543
272.57483,1260,2768.33405
233.036752,1936,2795.44673
265.471014,1290,2812.832782
277.788394,1138,2827.828538
46.8734,793,2839.117992
283.637834,1114,2863.422016
265.493353,1291,2880.942111
134.837247,2000,2909.062636
145.329416,2000,2936.626564
265.260022,1354,2955.108637
205.187866,2000,2982.256467
283.562585,1111,2998.058335
82.644074,1075,3012.319299
38.878403,743,3022.799983
88.116026,1234,3039.529241
265.718524,1351,3058.060903
66.785008,2000,3085.969057
220.575556,2000,3113.460706
267.072843,1293,3131.200372
164.017903,2000,3158.452971
270.928676,1208,3175.052616
276.954011,1213,3191.677244
268.996175,1240,3218.473912
-68.854088,270,3222.022967
-25.640796,666,3230.954749
8.820602,2000,3258.950489
174.715604,2000,3286.499569
-54.252156,1265,3304.071988
275.1218,1176,3319.990931
267.789753,1313,3337.520651
271.755847,1244,3354.813009
277.140424,1215,3371.560471
62.105043,2000,3398.760839
269.991338,1277,3416.337631
-62.799674,1617,3438.858632
-2.221207,2000,3467.049626
259.026436,1408,3486.738305
112.121079,1023,3501.206944
277.252057,1216,3518.060735
270.460647,1282,3536.031909
270.417367,1273,3553.599494
195.243015,2000,3590.509309
275.643612,1170,3606.802221
15.305266,2000,3634.749455
138.596205,1221,3651.905235
282.793283,1102,3667.766077
-138.685589,2000,3695.30711
3.361962,621,3704.343508
278.417212,1148,3719.76505
280.357236,1121,3735.692901
272.438011,1251,3753.314212
144.30693,2000,3780.600302
9.850925,513,3787.721651
-24.83958,2000,3814.938539
37.272215,725,3824.639204
274.675349,1256,3842.128273
97.673365,946,3855.262869
-50.483092,2000,3882.326502
278.557027,1186,3898.931508
271.959369,1293,3924.428988
-57.817104,2000,3951.680244
282.478494,1138,3967.377769
272.744961,1273,3984.891753
279.00326,1159,4000.643731
277.807054,1120,4015.4969
270.971885,1254,4032.947464
283.553225,1116,4048.172513
133.293968,2000,4076.227237
286.174714,1029,4090.237484
145.298103,2000,4117.394055
260.267191,1350,4135.77644
279.849281,1138,4151.540615
268.333079,1268,4169.254219
281.906155,1111,4184.364389
-100.837301,2000,4211.623591
272.987715,1214,4228.403423
273.729394,1207,4245.341733
48.870427,2000,4282.8765
281.33089,1116,4298.535437
279.022066,1186,4314.530131
279.908096,1141,4330.348264
283.782703,1132,4346.26992
-103.999868,2000,4373.591761
-70.745765,316,4378.044892
-7.408811,2000,4405.842028
276.799681,1230,4422.857964
-18.185693,375,4428.479909
286.010556,1102,4444.299103
281.384161,1121,4461.335104
285.527288,1086,4476.678862
283.512105,1104,4491.610639
274.741245,1185,4508.488042
237.175147,1690,4531.805979
-20.503622,2000,4559.92187
-1.089979,647,4569.010557
170.12069,2000,4598.129461
276.366943,1206,4615.111228
282.325292,1163,4641.612755
274.067268,1239,4658.835991
275.708354,1221,4675.970201
87.980273,1686,4699.744701
282.582421,1164,4716.06653
275.860877,1197,4732.521551
283.298772,1065,4747.758178
280.666073,1135,4763.863295
89.674701,953,4777.362917
269.410819,1287,4795.314662
275.217835,1216,4812.318642
-96.493773,1165,4828.512694
38.027316,576,4836.537042
271.090428,1255,4854.315775
-92.393407,326,4858.782005
281.177433,1157,4875.035683
277.796419,1222,4892.564028
278.530615,1271,4910.459788
94.433244,2000,4938.268591
274.150674,1274,4956.615434
279.622775,1190,4972.960036
148.444179,2000,5012.788961
277.193653,1232,5029.535087
277.460065,1173,5045.295655
276.041783,1199,5061.904937
280.328742,1152,5077.766656
48.402475,879,5089.973348
272.090729,1190,5105.612268
-54.0153,2000,5133.804901
-119.039992,184,5136.515345
48.865721,2000,5163.954298
278.554162,1218,5180.631056
-123.669083,133,5182.34472
271.237749,1229,5199.07953
277.957262,1182,5215.535204
-80.118839,298,5219.133097
144.69616,1147,5235.088403
279.20122,1270,5252.488586
124.359938,1401,5271.670551
279.347149,1186,5287.393221
-102.944253,2000,5315.270248
276.801843,1293,5333.075691
271.252535,1313,5359.731194
91.058169,1012,5373.803934
-76.790221,309,5378.163473
91.062827,1203,5394.848416
280.717308,1190,5410.717616
284.642169,1184,5427.264361
138.673572,2000,5454.57984
137.856418,2000,5481.924225
285.724586,1168,5498.415781
272.500093,1258,5515.211655
103.106493,2000,5543.313653
281.265908,1150,5559.112087
274.102202,1222,5575.796537
280.555446,1169,5591.6275
277.846627,1209,5608.455178
281.645433,1155,5624.26765
-37.419379,395,5629.610104
148.804241,2000,5656.822299
278.357435,1197,5673.917764
108.293884,1277,5691.907628
284.94071,1139,5716.792623
282.798076,1101,5732.057541
280.616353,1181,5748.100245
281.098386,1243,5765.850292
282.490625,1140,5782.176462
129.206878,2000,5810.119416
278.062537,1188,5826.185152
285.141888,1089,5841.24923
-57.051939,2000,5869.467951
274.321627,1201,5885.643165
105.588843,2000,5914.024097
274.26426,1212,5931.160309
284.65794,1158,5947.587377
285.987819,1135,5962.971638
-63.818346,2000,5991.168742
273.028303,1265,6008.847535
-112.402745,2000,6037.610179
154.014774,1113,6062.53919
16.66147,595,6070.525265
287.642321,1095,6085.941183
-66.077614,629,6095.021724
283.726411,1114,6111.020097
-88.432184,2000,6138.80315
271.644185,1253,6156.535799
214.133058,2000,6183.865575
257.074422,1463,6203.776593
-51.66275,378,6209.003717
73.213143,2000,6236.143635
282.155233,1160,6251.985593
281.351832,1169,6267.69237
264.838316,1299,6286.089986
273.38243,1266,6303.107598
160.874314,2000,6330.985795
-84.095781,240,6333.676968
201.756014,2000,6361.895999
-63.849539,2000,6389.231272
104.396243,1027,6403.430829
223.859946,2000,6440.142074
287.505715,1089,6454.975034
280.532002,1246,6472.344505
-63.741859,2000,6499.510452
272.627722,1194,6515.34779
284.149788,1144,6531.070018
-54.735085,2000,6559.188073
