#{"t_start": 1766927864.4348383, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-11.683393,2000,37.284805
209.258889,2000,65.454853
135.464165,1129,81.964851
278.365258,1215,98.871902
272.571606,1227,115.991019
280.392029,1193,132.283645
-8.897395,541,140.073147
268.872274,1313,157.845916
253.974828,1543,179.942281
-37.036691,2000,207.912263
275.584677,1270,225.860147
276.813968,1197,241.834363
264.302034,1367,261.31263
120.612765,1073,275.725164
-81.219436,248,279.4426
265.514202,1326,298.578486
268.173249,1283,316.438869
38.381147,1158,332.735168
273.156692,1229,349.813036
25.472025,652,359.696473
268.924377,1276,384.434808
-49.233103,403,390.791411
-95.590548,428,396.315852
277.749591,1165,413.166005
-54.934384,2000,441.228597
-70.930332,283,444.901904
-68.018172,222,448.448471
-79.54758,224,451.256569
-113.012313,443,457.587306
271.48465,1216,474.570014
69.156833,898,487.142199
-35.474826,2000,516.092621
260.052714,1413,535.825642
275.243741,1229,552.452676
23.516829,899,564.76226
276.664554,1266,582.226693
-25.882377,2000,609.558806
265.520397,1294,627.135507
-110.682998,1406,646.394732
-71.88089,293,650.671645
-132.395354,137,652.413618
264.098151,1421,671.74812
-77.492724,2000,698.72495
-25.37236,1499,728.661169
-85.966674,2000,755.976124
40.991407,2000,783.13484
270.490639,1295,800.807405
66.594914,783,812.261873
263.803424,1390,830.743556
282.028615,1196,847.323696
-39.618131,426,853.374058
37.771782,1125,868.265862
123.992171,1143,883.978755
63.834709,824,895.203641
-67.159061,321,899.554601
280.857861,1177,915.306648
269.542185,1305,933.644963
44.901652,821,945.00403
-15.367457,676,953.818668
146.657543,2000,980.958641
280.219426,1133,996.658989
-52.692207,485,1003.621726
-9.137448,2000,1030.765966
274.73002,1184,1046.573378
273.110144,1247,1064.015925
24.810731,660,1080.184467
274.863862,1160,1096.006687
-28.99586,377,1101.322608
98.963208,1486,1122.30348
198.915933,2000,1149.613644
54.703662,2000,1176.977372
273.263574,1256,1195.055874
-10.331992,454,1201.376638
266.580757,1281,1219.127173
49.236427,2000,1247.177676
-87.058332,287,1250.790779
-78.385381,760,1261.750751
18.76598,2000,1291.046866
90.252329,2000,1318.493468
52.561496,1195,1335.406297
-56.804231,2000,1363.177825
261.323554,1453,1383.496453
81.515376,977,1397.543751
-22.380823,2000,1434.101017
26.586987,670,1443.33143
-73.252,2000,1472.033609
-90.608594,2000,1500.133608
-48.523041,2000,1528.427274
98.716487,985,1542.914097
268.049446,1290,1560.5527
272.066698,1241,1577.806753
266.893368,1345,1596.540812
59.185021,1322,1615.658732
77.758848,840,1627.451226
267.75646,1264,1645.208238
