#{"t_start": 1766927864.4655526, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
281.32605,1123,24.480158
-208.967198,1365,43.662391
276.947676,1182,60.672217
-74.465551,395,66.357673
64.674271,2000,94.540731
269.309684,1302,113.200139
267.54644,1269,130.436854
270.062421,1378,149.792204
-96.738964,2000,177.29545
5.734335,2000,205.304005
-77.438756,2000,233.79062
190.74993,2000,261.321358
-34.988479,2000,289.486497
41.819936,873,302.106905
55.42478,1235,319.10675
-16.456251,452,325.431187
21.136136,627,334.480576
266.641496,1346,353.404311
106.321419,1507,382.484851
129.857069,1241,399.857945
-131.981252,2000,427.800883
274.392116,1192,444.795387
149.305718,1055,459.303483
267.852325,1252,477.196272
12.052286,712,487.074946
-33.90427,492,494.275366
268.22699,1298,512.417657
274.964635,1210,529.627311
-10.161474,635,538.433969
26.234836,680,547.215182
273.537854,1354,566.407866
14.183603,622,574.337646
261.12046,1506,595.382336
93.790113,913,607.754822
-74.762401,635,616.538753
-37.397226,466,622.749221
275.789591,1240,640.11288
-40.652278,2000,667.265387
270.567814,1305,684.766743
269.425355,1306,702.990143
119.05607,977,725.224148
266.733693,1304,742.788279
277.731585,1152,758.644577
-82.789805,327,762.971664
-52.244499,2000,790.909969
-3.594935,643,799.780396
98.737043,1048,814.070894
-2.9398,634,822.818483
276.990052,1169,838.457805
-51.978574,387,843.743359
268.881346,1345,862.165994
-92.202267,285,866.42389
-4.99076,686,876.048488
22.973558,948,888.28827
268.377602,1304,906.49481
-88.586829,229,909.182115
-40.7937,384,914.390931
-83.780932,235,917.891655
161.32912,1140,933.620916
63.706049,2000,960.678996
83.458918,1056,975.436554
-115.334923,2000,1002.726533
275.0947,1174,1018.506059
-68.648401,775,1029.068043
-31.586689,493,1035.964942
-18.3245,2000,1063.148958
32.899124,803,1081.856817
138.195634,1242,1098.575407
18.053991,593,1106.577996
267.332039,1264,1124.166118
-38.025091,315,1128.549997
267.206058,1296,1146.090809
-124.60751,945,1159.19666
90.802676,973,1172.636069
273.387617,1178,1189.514045
97.045953,913,1202.2998
-31.105405,472,1208.540711
117.887921,2000,1237.287899
137.980225,1327,1255.204906
115.67646,2000,1284.649409
128.109723,1152,1300.823487
42.290732,756,1310.59525
9.067126,2000,1338.875607
8.948121,673,1347.712917
125.019094,2000,1376.311275
60.210333,951,1389.503923
-78.723014,177,1392.074821
14.604399,536,1399.4233
94.745125,849,1411.90764
129.245842,1095,1435.902213
160.597136,2000,1463.79235
51.205519,2000,1492.14345
-22.25635,2000,1521.05711
-30.232447,410,1526.52072
136.113988,1272,1544.681096
270.421611,1257,1561.494905
102.41225,2000,1590.161418
257.659141,1450,1610.144299
266.99532,1277,1628.365514
-0.950222,2000,1656.976423
273.926888,1197,1673.588033
-76.648063,229,1677.244265
-5.198067,579,1685.093537
272.356424,1255,1702.949677
270.216244,1270,1719.977015
-40.246889,399,1726.080615
170.328586,2000,1753.53014
-78.737055,2000,1780.628822
159.430636,2000,1818.171911
273.865593,1256,1835.660229
47.115474,1026,1849.609614
280.348919,1163,1865.461022
113.193166,1064,1880.375942
279.623891,1131,1895.313608
271.759672,1306,1913.683878
