#{"t_start": 1766853899.3635845, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-78.260362,277,604.575812
-86.949954,183,604.821523
-81.580636,2000,607.700388
-99.449379,239,608.017455
-79.58553,2000,610.846653
-97.118413,2000,1238.98258
-43.654997,781,1240.128792
-87.349156,128,1240.322011
-53.362345,307,1240.775942
-77.715254,2000,1243.561283
-54.546294,575,1871.533216
53.059395,2000,1874.205354
-7.606089,2000,1876.967748
-12.054874,2000,1879.743403
-50.888109,652,1880.611663
-34.625235,2000,2508.223988
128.191228,2000,2510.844001
-17.612467,2000,2513.567957
11.384333,2000,2516.424197
95.577701,2000,2519.133903
-107.474991,753,3144.331018
48.133168,2000,3147.111827
58.84608,2000,3149.941358
-7.317114,1372,3151.797152
99.64967,2000,3154.499695
241.252587,1640,3778.988364
168.962013,2000,3781.724309
1.397204,2000,3784.380189
25.953588,2000,3787.026395
-38.931713,2000,3789.763468
87.350162,2000,4414.395168
120.156768,2000,4417.276654
-41.827908,540,4418.062186
-44.86097,2000,4421.002203
243.105766,1572,4423.206208
-123.05548,2000,5048.383755
-27.705127,573,5049.166282
-64.045236,2000,5051.999309
234.253429,1779,5054.442499
133.094341,2000,5057.099942
12.427308,890,5680.298838
-130.944792,2000,5683.22301
0.340022,2000,5686.085671
38.015823,728,5687.078691
267.561037,1324,5688.828588
-69.908081,201,6309.620488
172.834343,2000,6312.408184
-78.046373,124,6312.576306
-85.655328,302,6312.971081
-38.879328,273,6313.326558
265.585292,1333,6935.476582
138.457479,2000,6938.257224
276.24271,1248,6939.939551
266.26069,1365,6941.739995
260.775463,1430,6943.623424
-97.445399,156,7563.12556
-119.284748,2000,7565.904747
-12.223822,608,7566.721024
254.399937,1527,7568.719309
273.33433,1235,7570.448353
215.616425,2000,8193.91
265.451252,1325,8195.66762
269.7763,1215,8197.387104
268.272069,1316,8199.308306
261.371901,1373,8201.158237
51.999231,2000,8825.828514
-61.187012,275,8826.268785
-2.141476,536,8827.020629
280.812491,1134,8828.622387
277.309251,1209,8830.383883
272.752723,1229,9452.114795
6.845471,679,9453.070293
111.375678,2000,9455.776328
264.382652,1320,9457.583532
278.147969,1164,9459.094926
