#{"t_start": 1766853891.7379677, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-106.530511,68,12.941724
-101.317393,2000,15.68663
-118.285306,171,15.930965
-114.608638,2000,39.025497
-100.174784,118,40.655314
-105.790347,2000,65.707366
-103.670593,47,66.453011
-109.747529,55,66.572047
-189.695527,1218,81.741072
-119.342584,101,83.316911
-138.743135,1003,96.041104
-146.659489,2000,120.956528
-239.730216,1883,144.142495
-126.513215,73,145.683335
-134.327958,98,146.554002
-120.635395,91,147.43758
-135.689931,2000,172.7449
-94.665058,2000,197.496748
-194.814128,1538,216.678944
-109.414027,81,217.502773
-85.421031,2000,242.932137
-68.450367,2000,267.608175
-98.471782,2000,292.486038
-56.458961,2000,317.37082
-106.469664,468,323.78075
-101.764231,2000,348.748135
-98.637702,370,353.513351
-95.131937,273,356.872423
-92.459459,238,360.058067
-80.707497,2000,385.006578
-48.811932,2000,409.645631
-72.284752,2000,434.501277
-151.969107,2000,460.00625
-42.438999,2000,484.957096
-213.874051,1790,507.473597
-86.345447,151,509.137248
-91.667845,185,511.53622
-106.051465,288,515.564783
-86.583505,2000,540.372821
-73.040706,2000,565.410153
-99.097537,280,568.662154
-89.462937,246,571.842024
-83.187218,2000,597.418469
-87.834031,377,601.442611
-75.307867,667,610.201193
-98.409212,895,628.123885
-102.795651,352,632.144136
-118.651718,707,641.094868
-97.30935,125,642.680547
-82.577869,532,649.69364
-101.222804,2000,674.654018
-71.240659,2000,699.450837
-73.716965,765,709.077517
-170.337271,954,721.050973
-67.513655,2000,745.981521
-72.679745,2000,770.931179
-101.208626,641,779.492496
-118.762584,260,782.641188
-69.641616,464,788.3101
-64.212517,515,794.726775
-116.832204,251,797.874506
-155.516901,2000,822.791368
-101.15086,147,824.475803
-56.29701,273,828.402185
-101.795919,297,831.687194
49.022707,2000,856.445256
-60.710907,2000,881.995836
-75.726911,2000,906.616651
-258.798889,1842,929.747837
-97.975565,260,932.92006
-101.029012,383,937.768026
-82.161743,2000,962.566994
-107.19343,461,968.17459
-97.09687,467,974.570467
-40.421925,2000,999.617724
-85.428563,164,1001.267623
-44.331428,2000,1026.812362
-105.984405,743,1035.825051
-85.693436,172,1038.204351
24.991491,1336,1055.142364
-84.023524,405,1059.955679
-65.375639,269,1063.130606
-111.793251,613,1071.099681
-93.264371,372,1075.826069
-101.594829,480,1081.440188
-83.770497,715,1090.121768
-113.563536,446,1095.723404
-101.367135,305,1099.768514
-87.068516,449,1105.326202
-91.840678,229,1108.468148
-13.321909,528,1114.903433
-70.534644,2000,1139.864108
-86.321132,113,1141.420911
-135.561048,480,1147.134273
-109.277894,196,1150.194902
-95.348636,376,1154.32509
-33.462495,2000,1179.663412
-87.955732,236,1182.17631
-117.660507,1883,1206.148304
-30.374801,2000,1230.95943
-81.859263,188,1233.35432
-105.30279,2000,1265.63551
-113.643226,677,1274.445277
-135.502028,1509,1293.081487
-101.439247,2000,1318.617318
-91.642966,145,1320.254948
-137.554564,1356,1337.095623
-113.954793,2000,1361.892627
-111.011529,2000,1387.386129
-116.670246,2000,1412.471049
-102.429537,287,1415.785641
-4.103781,1108,1430.204914
-65.749822,684,1438.282514
-68.834312,336,1443.014725
-25.302643,2000,1468.031085
-90.271177,201,1470.421366
-73.438091,2000,1495.591523
-56.740451,607,1503.532818
-86.426527,2000,1528.518694
-1.105169,2000,1553.199686
-102.387812,221,1556.371464
-60.144918,343,1560.467765
187.939633,2000,1585.263673
19.702986,2000,1611.077044
-102.361646,228,1613.597606
-64.71663,296,1617.557367
-27.249927,761,1627.232924
-88.273381,174,1628.94363
164.79664,2000,1654.455056
-98.382393,2000,1679.309636
36.795848,2000,1704.114189
-78.756315,1905,1728.050438
-49.603933,518,1734.434146
-148.155869,2000,1759.391172
-103.913717,344,1764.171999
-135.368852,861,1774.686715
-50.883751,954,1786.672418
-16.83924,723,1795.538701
-31.370194,2000,1820.583825
-72.635741,2000,1846.217945
-85.312492,133,1847.868459
-144.717086,2000,1872.864292
1.126287,1381,1900.301061
-62.952624,2000,1925.535504
-28.593504,616,1932.845198
-2.167705,2000,1958.405756
166.898943,2000,1983.105124
-140.127225,2000,2007.903623
-57.891687,2000,2032.85713
-58.444422,371,2037.55753
-83.755425,2000,2063.114741
-38.55741,479,2068.764302
176.258104,2000,2093.425685
106.215594,2000,2118.939692
13.63002,1280,2134.766352
-25.800201,569,2141.136026
-37.579153,2000,2166.547735
-51.496333,2000,2191.669375
9.224272,2000,2216.508545
-135.623856,886,2228.007212
18.083821,941,2239.926658
131.736585,2000,2264.649765
-44.475048,2000,2289.410122
112.456045,2000,2314.270082
-121.772275,2000,2339.576319
-85.543,359,2343.645258
-45.131219,413,2349.21275
-30.742256,515,2355.666406
236.631371,1765,2377.246073
-60.50401,2000,2402.746681
-21.439027,620,2409.930868
-64.993896,1285,2426.005521
-51.094881,2000,2451.40564
-70.426374,373,2455.508459
-98.89548,2000,2481.136422
-89.3724,298,2484.470496
10.290617,1604,2504.344733
-65.064037,2000,2543.654581
-38.205911,758,2553.188561
14.859299,2000,2577.867769
20.744889,2000,2602.794963
-56.791808,2000,2627.626494
109.714996,1739,2649.190685
-156.548136,1552,2668.978034
5.756044,1457,2686.65916
-76.195711,2000,2712.178102
-108.995356,2000,2737.008136
-76.948987,261,2740.15691
180.388043,2000,2764.995472
-45.066029,601,2772.905393
-135.594044,2000,2797.736886
-29.405806,510,2804.049567
