#{"t_start": 1766863725.2650115, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-102.436947,57,8.249327
-103.165556,96,8.404828
-100.868064,93,8.544294
-104.232138,2000,11.327775
-117.788652,143,11.523486
-110.905711,73,11.635764
-99.901907,113,12.544119
-116.5862,2000,38.326455
-98.760987,84,39.185941
-108.442213,2000,65.177881
-96.32267,2000,90.47518
-121.354229,2000,115.891493
-100.319398,2000,141.240508
-115.363051,53,142.047321
-121.9177,76,142.900688
-121.712557,77,144.466328
-116.123187,55,144.577767
-126.793714,2000,170.62023
-129.76024,2000,196.171116
-97.395551,2000,221.484906
-117.507009,54,222.281643
-124.982355,67,223.11749
-62.201788,2000,248.447024
-102.664549,91,249.998144
-168.960181,1138,263.905364
-157.274556,1062,277.789001
-105.794744,2000,302.934256
-129.460738,118,304.571024
-88.165825,2000,329.7835
-125.169747,851,340.960572
-73.35103,2000,366.137495
-60.176155,2000,391.339901
-65.91256,2000,416.730074
-24.616756,2000,442.847358
-58.541053,2000,468.126438
-60.713514,2000,493.359619
-100.439713,281,497.32102
-161.412024,1062,510.546541
-97.979898,2000,535.801657
-33.686503,2000,561.781248
-142.569747,1655,582.946633
-91.041482,196,585.429612
-90.509859,201,587.933296
-71.616816,2000,613.352174
-68.461602,1971,650.483466
-79.369287,2000,675.85034
-98.820514,221,678.34778
-77.737235,287,682.364995
-216.094561,1918,706.800015
-115.112245,121,708.446494
-62.356501,2000,733.75243
-81.070411,532,740.274186
-136.867628,735,750.114013
-125.086087,515,756.589256
-130.189037,916,768.078362
-72.935849,496,774.607117
-75.468548,264,777.867595
-115.923667,272,781.162902
-81.139516,224,784.416353
-123.796659,551,790.98734
-58.397387,673,799.907223
-69.828504,2000,825.236187
-135.589433,698,834.187283
-39.033758,597,841.480906
-86.708166,162,843.836477
-54.042296,2000,869.192052
-120.54551,692,878.120818
-87.102886,518,884.731187
-49.747858,2000,910.160317
-13.323286,2000,936.046188
-83.124281,856,946.687381
-92.880587,188,949.144187
-113.189703,60,949.956518
-99.834592,222,952.445093
-68.629016,2000,978.648954
-90.580096,201,981.173464
-88.354349,214,983.686596
-65.412354,489,990.235326
-60.986532,2000,1015.3605
-56.031093,302,1019.428133
-29.34205,2000,1044.701031
3.104006,2000,1069.918624
-103.723454,356,1074.637905
-85.439185,193,1077.042421
-115.328342,605,1084.460182
-131.639596,837,1095.015012
-97.383774,268,1098.901318
-133.395258,813,1108.871628
-84.172805,2000,1134.17923
-102.18531,317,1138.222238
-108.070006,800,1148.672612
-97.983536,718,1157.676116
-78.552768,321,1161.761404
-80.001267,334,1165.889417
-115.465665,2000,1191.907998
-102.447755,237,1194.451007
-58.586422,343,1199.270589
-94.668559,245,1202.508493
-78.759028,262,1205.7336
-125.923947,278,1209.012078
-83.254993,1335,1225.940265
-69.791367,683,1234.079476
-83.295082,248,1237.355874
-105.657638,100,1238.967939
-107.900105,2000,1264.524855
-27.53249,2000,1301.012559
-38.889399,751,1310.817472
-71.317157,2000,1336.223248
-118.230578,2000,1362.164529
-109.38609,696,1370.996776
-40.672947,2000,1396.515371
-139.785481,436,1402.16128
-73.503312,2000,1427.463581
-102.901293,216,1429.967484
-85.806415,2000,1455.400722
-59.605406,784,1465.893047
-99.786207,284,1469.212359
-88.12629,1702,1491.02234
-44.429901,335,1495.171346
-92.57032,348,1499.289886
-41.52454,2000,1525.188624
-90.542936,310,1529.212583
-27.667549,2000,1554.506923
-57.581891,2000,1579.889529
-77.582751,306,1583.953724
-51.882322,2000,1609.263784
-104.941708,344,1613.313326
-159.761679,1157,1628.696539
-57.415349,414,1633.637263
168.735199,2000,1658.821142
-91.482806,161,1661.186516
-50.491823,351,1665.273516
-90.583352,133,1666.929778
-154.199047,2000,1692.849974
-109.298634,402,1697.694943
-110.491218,383,1702.58384
172.111174,2000,1727.865825
-74.964273,440,1733.62295
-110.014999,519,1740.170646
-70.566745,196,1742.615686
-87.103252,140,1744.261448
-79.39087,303,1748.282326
-100.016597,234,1751.519219
-66.994733,329,1755.602417
-165.473173,901,1767.015853
-71.515621,2000,1792.120169
-50.153324,603,1800.158926
-91.439428,195,1802.595866
-104.976692,336,1806.656573
-104.333479,325,1810.737655
-26.659831,2000,1835.884193
-206.256579,1858,1859.407088
-72.934781,2000,1884.790977
-139.666916,2000,1910.575183
-59.317288,832,1932.853044
-15.260439,532,1939.437618
-40.066399,2000,1964.764107
-62.409811,2000,1990.720663
-57.296771,2000,2016.040538
-100.68668,262,2019.378265
54.96668,2000,2044.913115
55.725381,1205,2060.471316
-101.632074,233,2063.721733
-10.610503,2000,2089.070527
-86.593845,2000,2114.525514
-185.377752,1923,2139.310914
38.370345,2000,2165.038563
-69.360849,287,2169.102882
-77.953977,181,2171.511615
12.50473,2000,2197.303354
-122.336073,618,2205.406109
-95.873367,1419,2223.344793
-136.270343,2000,2248.775191
-5.316361,742,2258.58958
-80.99315,409,2263.636957
-41.022976,2000,2289.31416
-82.127825,139,2290.991219
-40.827038,675,2299.937171
-94.306437,243,2303.241377
-63.963154,2000,2328.900242
-120.794657,2000,2354.310739
-15.826941,2000,2380.530337
37.659687,2000,2405.987221
-103.951242,2000,2431.371408
-58.186147,2000,2456.805972
-24.216911,2000,2482.729936
-64.694716,2000,2508.068044
55.569798,2000,2533.437648
231.05411,1781,2556.148826
-73.220633,404,2561.104728
46.920475,1336,2587.283049
-50.526514,2000,2612.705177
-109.829718,2000,2638.523473
-1.874237,2000,2663.735022
151.087296,2000,2688.958694
-78.648361,2000,2714.268505
20.468498,2000,2740.400816
-138.750619,1180,2755.12152
-76.285518,2000,2780.384707
43.568756,1101,2794.381236
