#{"t_start": 1766863725.2339442, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-69.448566,530,3242.675307
39.977984,2000,3268.058023
-68.297154,371,3272.926954
236.407022,1725,3294.763442
57.019434,1061,3307.819868
-12.606133,1684,3328.939276
241.777752,1618,3350.13974
80.234142,1208,3365.639274
-110.922679,2000,3390.849715
8.534593,1904,3415.375666
59.101596,2000,3440.584104
248.967217,1539,3460.277529
56.753925,1237,3475.978886
245.654728,1690,3497.816485
260.448868,1436,3516.010387
-73.778121,764,3525.858224
-158.35473,1982,3551.36395
-64.682931,497,3557.878867
-97.643152,2000,3583.243685
50.751745,1813,3606.085492
54.97486,1390,3623.950704
240.211898,1699,3646.050137
-100.544608,1073,3659.34581
-82.246355,131,3661.014232
-81.31091,2000,3687.064483
-29.971455,2000,3712.40738
-52.469005,355,3716.522135
75.911597,1081,3730.31149
243.14066,1702,3752.304354
-24.428474,2000,3777.815333
33.889937,2000,3803.111377
-37.252702,422,3808.769672
253.026137,1574,3829.151901
-167.711059,792,3839.066596
-105.029862,2000,3878.855154
192.349684,2000,3904.53163
-103.168611,2000,3930.513927
255.072898,1531,3950.163203
259.811284,1439,3968.149605
246.699006,1621,3988.550647
58.733321,1397,4006.528122
25.60899,2000,4032.488387
259.327306,1405,4049.70525
-51.289173,2000,4076.060274
-78.76034,206,4078.567461
266.761509,1336,4095.729239
-45.673557,1586,4116.193425
91.640371,1196,4131.119132
26.19169,2000,4157.358643
24.743174,2000,4182.750281
-36.389627,2000,4208.07419
2.726399,2000,4233.671737
13.992866,2000,4260.07626
99.189169,1719,4281.466312
251.449211,1524,4300.888584
263.066438,1369,4318.809634
250.168191,1627,4339.247887
170.740449,2000,4364.462723
34.723889,825,4375.127892
24.69364,815,4385.695252
-3.937978,562,4392.988517
235.094558,1705,4414.334594
-77.807897,1007,4427.249091
213.527437,2000,4452.485047
-57.870279,2000,4478.52463
253.250203,1454,4496.595197
4.537438,1737,4529.483123
145.852844,2000,4555.75524
234.718483,1767,4577.846892
31.37794,2000,4603.63165
90.616964,2000,4628.923085
253.680384,1494,4647.627279
260.345047,1434,4666.315891
265.495728,1309,4682.55809
-9.236504,2000,4707.848796
-13.092347,658,4716.033123
-58.56726,1489,4735.601976
260.996502,1430,4753.628359
66.799132,1014,4766.670945
-11.950919,559,4774.023254
265.927505,1315,4790.447284
-63.686671,2000,4815.791271
42.095322,724,4825.47952
264.365605,1326,4842.7373
265.983872,1322,4859.159815
-78.579508,2000,4884.57349
-39.271692,435,4890.179651
259.06855,1443,4908.859093
222.287739,1959,4933.331874
24.61725,1875,4957.55704
202.750243,2000,4982.446026
-13.309657,2000,5007.745178
-46.008872,2000,5032.914289
-67.399483,2000,5058.758459
262.926529,1383,5076.198442
129.7365,2000,5102.288979
-24.862528,2000,5127.614099
-18.764748,493,5133.391347
135.034033,1306,5150.487487
266.463861,1314,5179.039343
150.894061,2000,5205.134631
-89.836436,167,5206.838664
126.100229,2000,5233.023441
-35.875712,1550,5252.581419
265.242016,1316,5269.053526
-22.517055,801,5279.643497
52.770044,1560,5299.317936
59.701555,750,5309.022474
-85.257536,750,5318.787676
-33.397396,815,5328.768195
258.746565,1385,5346.606041
271.177444,1198,5361.95936
-95.371531,2000,5387.469509
263.902649,1309,5403.852421
-0.905901,673,5412.711645
-3.342047,678,5421.613615
-86.002473,165,5423.324812
-38.637208,2000,5448.653824
-50.212064,253,5451.92922
40.043355,2000,5477.840886
29.786732,697,5486.1377
265.458174,1310,5503.243543
270.140325,1209,5518.736007
262.057532,1444,5536.651351
250.80933,1575,5556.881739
117.812725,1187,5572.255235
17.408493,1866,5596.033884
-29.739299,391,5600.986331
268.716505,1237,5616.455262
270.99564,1243,5632.832025
102.789487,1188,5647.617774
-27.647677,418,5653.268747
-95.653525,2000,5678.655011
72.142479,1963,5703.980186
261.569814,1390,5721.246351
187.869852,2000,5747.34007
15.534294,2000,5772.48742
264.420395,1353,5789.512615
26.255975,841,5800.053415
-8.837949,508,5806.493403
260.712618,1376,5831.804499
262.086926,1390,5848.967421
266.236625,1265,5865.204775
257.97424,1459,5883.879455
183.324562,2000,5908.904616
7.017169,667,5917.113197
270.792006,1253,5933.370768
246.890034,1535,5952.880481
258.773604,1387,5970.655897
258.54291,1353,5987.844506
267.029214,1307,6004.338935
271.287165,1287,6020.728355
261.4849,1351,6037.875143
271.650117,1221,6054.050326
-7.023829,537,6060.642121
266.489217,1331,6077.94076
273.511612,1204,6093.580158
27.641467,2000,6118.731229
-25.947875,598,6126.107378
1.851534,2000,6151.290211
276.575203,1173,6166.778419
269.817084,1272,6183.079134
-18.991585,1395,6200.28133
-77.983351,187,6202.738407
-64.308268,320,6206.832736
272.749475,1220,6222.397503
159.231816,2000,6248.391384
-23.833735,2000,6273.595799
56.339005,987,6285.832279
262.021468,1292,6302.131816
266.949554,1310,6319.140469
-31.005299,2000,6344.360708
148.968936,2000,6369.76858
181.542275,2000,6395.512416
144.055859,1027,6408.450683
-58.905076,2000,6433.552639
-27.181437,2000,6469.371852
73.826751,2000,6495.495679
28.369895,1025,6508.705113
265.8783,1303,6525.236043
51.074709,762,6535.153933
-44.152853,2000,6560.545516
-124.367984,865,6571.886975
258.89945,1381,6589.064185
262.709246,1323,6606.245627
122.621215,1176,6620.955096
122.12513,2000,6646.295361
269.822969,1267,6662.494286
-6.876623,496,6669.038506
35.846592,848,6679.659554
265.136473,1329,6696.627083
-20.29298,483,6703.078832
265.668417,1333,6719.519749
272.987989,1289,6736.601768
66.245786,1194,6751.469302
265.03839,1302,6768.613018
25.599351,879,6779.341481
-27.960879,726,6789.066686
104.048198,1353,6806.268813
217.270101,2000,6831.755079
275.285623,1187,6847.290614
267.973549,1242,6862.894364
-103.959239,2000,6888.235915
80.583098,973,6900.644685
88.107315,2000,6926.746424
90.004148,1165,6941.493018
139.239697,2000,6967.013476
-0.150386,2000,6992.272179
274.380188,1239,7008.553121
31.837036,1083,7022.676278
284.985977,1124,7036.662235
83.816593,954,7048.844044
266.848503,1389,7066.684186
57.484845,904,7078.069934
80.203814,2000,7113.11077
255.453798,1428,7131.023286
268.866569,1296,7147.975641
89.317066,1046,7161.114527
-69.63938,202,7163.547778
272.534567,1287,7179.708262
276.985883,1207,7195.185358
264.518871,1347,7212.431449
226.906128,1888,7236.960288
-59.748463,2000,7262.235738
266.16774,1307,7278.500615
114.709171,2000,7304.610225
156.718966,2000,7329.912857
-96.651776,2000,7355.151815
-32.749773,2000,7380.208363
280.055588,1129,7394.61808
118.524339,2000,7420.170978
262.484717,1416,7438.184236
-47.372643,2000,7464.406012
49.191494,2000,7489.823016
270.729342,1271,7506.059737
278.022612,1137,7520.758555
254.161424,1583,7540.486498
132.930492,2000,7566.395762
285.866712,1053,7579.486868
-68.175827,520,7586.11201
-10.855377,2000,7611.457203
265.02087,1321,7628.525942
256.081819,1411,7646.501477
97.103247,1016,7659.54794
82.580511,2000,7684.887624
-70.390981,2000,7710.418174
33.389008,2000,7736.217689
158.840729,2000,7768.117184
-22.631581,369,7772.997089
55.08683,2000,7798.25925
118.754597,1140,7812.865639
-46.867774,386,7817.857661
70.450379,848,7828.587425
-73.705784,218,7831.057672
206.306119,2000,7856.977849
-6.738443,523,7863.510222
275.430747,1142,7878.121732
182.664531,2000,7903.389074
277.175458,1148,7917.944884
271.269583,1252,7933.515646
-50.524126,2000,7959.68715
-96.732945,2000,7984.956378
274.844705,1208,8000.674787
267.58909,1313,8017.237013
268.291747,1229,8033.514255
-72.648584,248,8036.106361
268.120026,1275,8052.509035
267.565696,1280,8068.713092
-108.813389,1162,8084.144822
260.245439,1375,8101.149338
-17.119875,2000,8126.421156
-51.252906,2000,8151.91522
86.540434,1080,8165.624757
263.425591,1367,8183.699386
-51.598505,358,8187.810348
260.261436,1393,8205.628789
274.007832,1195,8221.007896
-46.696391,352,8225.06022
268.137208,1248,8241.089943
117.214084,2000,8266.288523
103.449379,984,8278.538761
273.16731,1204,8293.940721
277.016313,1206,8309.609653
128.98811,1312,8326.731401
250.115573,1570,8346.277504
250.985862,1380,8364.08252
272.892209,1194,8378.690153
260.041342,1418,8406.222061
264.924626,1298,8423.034049
271.868638,1244,8438.512417
-23.489884,2000,8463.79436
267.474897,1288,8480.903049
87.689955,823,8490.81446
273.625907,1234,8506.974831
31.818134,2000,8532.136358
275.941567,1248,8547.791513
155.011395,1169,8563.312144
275.302692,1237,8578.856261
149.109636,2000,8604.20114
72.812087,974,8616.465334
280.377708,1180,8631.851682
-28.176496,2000,8657.09864
182.41549,2000,8682.428877
268.283616,1267,8698.693179
275.092818,1197,8714.257743
43.236774,894,8725.784503
273.244416,1168,8740.589193
272.253221,1266,8756.990709
279.073617,1122,8770.872596
273.940718,1207,8786.340754
268.425428,1295,8803.393657
106.518526,930,8814.822746
-68.748313,2000,8840.327766
