#{"t_start": 1766863725.2276363, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-119.694893,78,8.32463
-116.280294,126,8.518574
-103.657313,2000,11.298547
-104.261286,2000,33.46283
-99.678495,58,34.275059
-108.834086,2000,59.654028
-156.958719,1272,75.877514
-112.140885,75,76.696961
-125.24008,101,78.262187
-102.226488,50,79.045558
-130.807674,276,82.387753
-138.199067,918,93.910788
-116.939666,2000,120.015513
-115.017549,2000,145.364351
-171.415651,1080,159.159575
-219.394834,1673,180.612417
-130.457572,719,189.666791
-102.337728,2000,215.032442
-107.713233,2000,241.051626
-148.198898,968,253.306666
-144.232727,1265,269.589904
-97.046076,2000,294.83589
-110.359849,537,301.330394
-185.03145,1552,320.88127
-49.759797,2000,346.666118
-65.413824,2000,371.747404
-53.119342,2000,397.056889
-131.685508,1146,411.749706
-55.247803,2000,437.217879
-51.887162,2000,463.25415
-61.182043,2000,488.492677
-95.806928,308,492.501416
-101.669916,80,493.355254
-99.08521,228,495.850141
-105.547337,604,503.97459
-55.997525,2000,529.260026
-105.43685,277,532.550506
-93.399158,2000,558.525646
-55.830527,2000,583.868994
-89.9922,236,587.153634
-88.162401,2000,612.554643
-130.911445,2000,649.749851
-100.818979,311,653.811769
-104.60957,2000,679.182463
-62.05407,2000,705.115654
-122.317146,684,713.439107
-58.120839,2000,738.708071
-103.316003,314,742.738121
-126.960012,132,744.377105
-127.622697,77,745.943423
-124.200078,772,755.796757
-81.670202,2000,781.142958
-101.941482,408,786.15442
-155.885459,1873,810.54932
-94.300754,288,813.87113
-115.351688,1028,826.896958
-48.787874,2000,852.085835
-48.35414,2000,878.099852
-73.229274,271,881.440645
-107.233594,465,887.205094
-70.710642,2000,912.605061
-117.277675,359,917.390785
-68.474324,2000,942.63921
-3.300809,2000,968.751205
-97.602742,139,970.445832
-101.489038,280,973.771044
-87.338381,163,976.192713
-66.519465,539,982.89673
-69.97774,2000,1008.17372
-85.515087,2000,1034.120665
-65.012571,386,1038.958153
-101.063352,293,1042.299855
-112.585049,457,1048.002051
-79.147128,2000,1073.847003
-86.770881,2000,1098.97188
-79.995571,322,1103.033353
-86.030485,133,1104.731492
-88.120998,1241,1120.337583
-70.205602,401,1125.944787
-98.423551,1800,1148.674008
-55.503009,960,1160.917274
-89.347315,347,1165.081656
-78.993209,1038,1178.113996
-96.602603,405,1183.765571
-65.47523,2000,1209.035495
19.4146,1113,1222.74855
-80.532648,364,1227.634543
-79.867038,398,1232.455166
-102.055533,672,1241.435026
-54.000852,307,1244.845205
-99.822097,391,1250.531651
-78.972192,272,1253.835679
-91.610205,407,1258.834636
-30.898934,2000,1295.324033
-93.114211,2000,1321.371511
-117.240148,2000,1346.812847
-7.133454,2000,1371.949189
-88.191877,2000,1397.457441
-135.24953,335,1402.212616
-104.576042,2000,1427.519328
-24.29056,783,1437.360152
-115.662792,509,1443.951798
-129.35078,625,1452.086456
-196.900232,1812,1474.920146
-41.505126,2000,1500.145709
-89.256995,307,1504.207594
-106.278309,374,1509.103907
-97.011605,187,1511.508052
-49.638861,2000,1536.717793
-76.211428,2000,1562.651364
-92.571314,144,1564.303636
7.502546,1346,1581.541006
97.981789,2000,1606.889048
-25.804893,1047,1619.935501
-17.131801,2000,1645.8585
-40.522508,1468,1664.415614
-88.187844,332,1668.525248
-38.805559,2000,1693.738027
-60.810582,526,1700.216564
-210.157897,1515,1719.68475
-72.981924,214,1722.171029
-54.570715,773,1732.048363
-28.937282,770,1741.872835
-93.456578,165,1744.251087
-27.638453,2000,1769.528452
-97.135293,212,1772.700401
77.423874,2000,1797.754038
-72.554303,342,1801.881652
-18.41729,1444,1820.47074
-175.750342,1363,1837.537684
-101.484927,275,1840.790629
-13.848718,920,1852.887892
-92.759926,401,1857.781576
-27.980897,2000,1883.123514
-44.392071,1288,1899.337388
-92.132135,2000,1936.980579
-118.249082,462,1942.630963
-70.100283,302,1946.012719
-85.350479,2000,1972.063903
36.499638,990,1984.3567
19.986896,1266,2000.644927
36.522192,1502,2019.487635
-32.880375,839,2030.763629
-74.102304,245,2033.398678
-67.639779,318,2037.503151
107.276357,1950,2062.960685
-63.393008,374,2067.889876
84.173256,2000,2093.225729
-90.692124,2000,2118.73579
-97.785221,1709,2140.92978
-89.50361,177,2143.390076
-178.609778,1751,2165.86622
46.464088,1254,2182.373873
-74.898808,2000,2207.891918
-69.474878,421,2212.869098
-80.524777,282,2216.945346
90.935714,1648,2238.008854
-70.387464,728,2247.161494
160.685484,2000,2272.789688
-39.463079,2000,2298.35516
147.328641,2000,2324.772458
-11.872573,846,2335.460536
243.446901,1704,2357.514927
-81.931145,148,2359.18399
119.447032,2000,2384.705231
-97.752202,545,2391.98116
78.453935,2000,2417.508412
-87.693438,211,2419.976357
97.274222,1465,2438.774109
-67.948556,552,2446.056536
-51.995969,2000,2471.502283
-48.461799,445,2477.179477
-33.138461,2000,2502.461596
-65.648875,2000,2527.787424
-18.831588,2000,2553.709783
249.647878,1514,2581.601297
24.54641,2000,2607.790691
-119.630566,1334,2624.124346
-57.079952,700,2633.038341
-38.730932,691,2641.882708
-32.159911,1465,2660.533138
-59.57645,629,2668.678951
-88.598848,119,2670.29729
-86.12319,751,2679.280108
-27.906682,453,2685.019758
7.532994,2000,2711.004531
245.10041,1573,2730.656754
-103.568515,2000,2756.741878
63.115765,2000,2782.004407
231.222793,1764,2804.139899
-35.080351,676,2813.052576
-117.451965,2000,2838.426202
-42.992573,448,2844.168207
-46.766685,382,2848.98879
-55.836608,500,2855.487226
-124.790359,2000,2880.741008
248.396546,1557,2900.904695
-37.290044,406,2905.862688
-60.520496,2000,2930.98908
248.312696,1589,2951.301157
-93.874214,197,2953.75544
-86.486326,2000,2978.793405
246.027987,1566,2998.846155
-19.299753,2000,3024.051951
133.408569,2000,3049.304843
-20.598142,560,3056.534899
101.499752,1945,3080.809647
-45.979162,315,3084.885422
-69.616903,388,3089.800714
-10.887777,574,3097.091681
138.483549,2000,3123.066122
-58.066966,2000,3148.343773
-88.608311,137,3149.992625
-78.996023,2000,3175.369778
-114.712699,1407,3193.233238
-109.013841,2000,3228.79237
-52.933603,263,3232.807398
-73.355223,217,3235.315708
249.738629,1517,3255.041453
-101.040584,359,3259.216054
66.279726,1269,3275.408289
198.000403,2000,3300.555724
34.706536,814,3311.056733
-100.549667,283,3315.047235
127.541103,1385,3332.204192
-15.563058,849,3342.908182
29.571918,2000,3368.959791
250.408274,1588,3388.465993
244.105116,1558,3408.815393
6.610494,1169,3423.547564
-4.344087,884,3434.88846
-18.357221,881,3446.264779
250.808652,1603,3466.909509
14.381421,924,3478.454942
152.788374,2000,3503.658151
53.433099,2000,3529.999808
-18.841311,428,3535.061875
69.638791,2000,3561.147722
240.893515,1770,3583.292415
231.982415,1920,3607.700599
88.032404,1447,3626.34809
152.673301,2000,3651.917532
-68.672859,1954,3677.291454
71.010191,2000,3702.618946
-29.114609,2000,3727.859831
5.895465,954,3740.082822
265.706446,1359,3757.296387
217.024526,2000,3783.525034
267.531003,1352,3800.620524
87.205318,1065,3813.650095
-94.738555,2000,3839.851869
-134.600872,1135,3854.023135
-105.963291,2000,3894.506547
-161.169906,2000,3919.929034
-25.830166,2000,3945.374885
231.811743,1927,3969.770746
45.644201,1195,3985.192806
236.47045,1706,4006.566372
185.019982,2000,4032.527151
-36.592786,2000,4057.889608
266.222633,1361,4075.298953
-62.101633,830,4085.936744
237.255546,1726,4108.101339
-109.633181,2000,4133.574317
160.707977,2000,4159.866584
-82.922708,2000,4185.252701
267.427239,1320,4202.310962
258.087602,1473,4221.167624
-52.204141,446,4226.964593
