#{"t_start": 1766863725.2597055, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-96.862766,98,8.323639
-107.095987,44,8.390274
-99.596969,2000,11.170376
-103.078545,36,11.225418
-104.909385,2000,33.375061
-105.875354,2000,58.771941
-121.628156,679,67.634453
-177.570827,1600,88.007174
-118.51671,2000,113.430641
-104.646297,2000,138.816802
-123.276381,91,140.356696
-98.960719,2000,165.672392
-218.19046,1745,187.985732
-134.865749,801,198.582009
-92.294343,2000,223.919132
-123.757763,2000,249.237924
-97.895513,154,250.912251
-111.851261,148,253.282969
-102.523595,68,254.126714
-106.39054,65,254.974328
-172.881846,1521,274.488528
-127.117894,332,278.596091
-142.016895,560,285.852958
-95.840616,2000,311.056995
-112.189515,47,311.831293
-113.048442,54,311.943977
-114.271307,55,312.738017
-111.84094,38,313.504349
-133.806652,2000,338.548497
-56.043721,2000,363.725787
-71.237574,2000,389.640154
-53.102183,2000,415.037937
-94.50734,2000,440.456359
-111.226612,81,441.312278
-119.896991,952,453.51173
-48.583455,2000,479.477981
-112.844012,241,481.984171
-61.684723,2000,508.013463
-105.238915,146,509.668482
-122.937409,888,521.030735
-154.808895,1046,534.09554
-52.812785,2000,559.386163
-73.538538,2000,585.421238
-85.107006,172,587.187738
-53.572835,2000,612.595423
-112.521172,84,614.164447
-140.524465,201,616.639237
-107.067217,789,638.209035
-90.879647,153,640.616458
-33.920532,2000,666.056658
-104.214465,378,670.925941
-124.458078,1106,684.861742
-119.263257,238,688.083773
-80.908261,2000,713.381516
-90.60263,240,716.626166
-66.091892,1763,738.657147
-97.394733,290,742.638158
-116.492878,66,743.467856
-133.392353,112,745.070537
-116.435451,52,745.177341
-117.910743,782,755.75799
-98.816016,302,759.162502
-79.096387,2000,785.207206
-96.22255,2000,810.56113
-84.009254,556,817.861361
-93.735871,200,820.340587
-57.57518,2000,845.488595
-63.510066,408,850.437017
-93.421262,202,852.885262
-124.331611,268,856.889822
-101.750933,296,860.245471
-32.989049,2000,886.282641
-89.959806,167,887.99177
-64.345954,2000,913.391844
-97.642556,247,916.582243
-55.424297,2000,942.508946
-81.164614,812,952.424611
-114.503415,2000,977.922035
-94.467049,503,984.537452
-115.825517,564,991.926134
-73.34015,831,1002.417483
-173.211333,2000,1027.650497
-4.572139,2000,1053.535669
-87.206322,155,1055.251346
-39.985382,1147,1069.889355
-101.816783,213,1072.312358
-71.621075,348,1077.034227
-98.117034,2000,1102.183702
-114.743913,399,1107.219824
-37.230097,2000,1132.55551
-96.974714,2000,1158.443836
-55.341525,976,1170.67616
-74.099593,625,1178.835527
-88.362181,2000,1204.16592
-81.64375,2000,1229.238588
-146.865914,2000,1254.708707
-25.717432,2000,1292.005596
-19.480802,1500,1310.82294
-37.514299,1310,1327.814672
-56.942691,1097,1341.858609
-1.428714,2000,1367.024478
-135.231757,1900,1391.606994
-183.01363,1548,1411.171501
-53.843574,434,1416.803074
-75.358943,514,1423.347996
-64.409941,330,1427.475163
-79.518182,170,1429.880852
-116.549586,535,1436.464211
-68.088097,451,1442.234864
-103.68258,2000,1467.57936
-93.106498,585,1474.907688
-97.09274,547,1482.148444
-85.037767,1261,1498.371841
-95.93561,209,1500.854291
-92.406527,226,1503.371186
-98.033949,387,1508.301409
-44.803721,472,1514.660063
-95.637074,182,1517.072598
-82.067282,137,1518.746202
-50.295179,711,1527.652018
-21.696394,1151,1542.403417
-95.132236,222,1544.890293
-77.568818,513,1551.308907
-106.928088,2000,1577.395752
-36.360364,2000,1602.710361
-96.929402,441,1608.427794
-97.101848,265,1611.645754
-92.411812,175,1614.03704
-109.032019,380,1618.989099
-130.910518,2000,1644.239373
-93.819909,163,1645.917814
-99.040362,247,1649.133051
-3.410058,2000,1674.246595
-61.774879,2000,1700.116575
-107.480235,1358,1717.256968
-115.636179,607,1724.622708
-96.089384,625,1732.827507
159.919773,2000,1758.10915
-135.105979,747,1767.861434
-96.319119,207,1770.329453
-143.519322,2000,1796.104098
-57.189333,245,1798.614939
-80.37704,2000,1824.543776
225.059884,1938,1848.854095
-65.473366,776,1858.575158
-54.146212,547,1865.84666
12.603227,1207,1880.685444
-28.957292,684,1889.603326
-72.935209,252,1892.799188
-46.248801,598,1900.139372
-35.597634,389,1905.661731
-32.512211,2000,1942.606994
-82.763833,2000,1967.936736
-97.16016,2000,1993.237453
42.006597,1166,2008.052287
-84.061798,2000,2034.114772
-14.341372,644,2042.375846
-96.50018,2000,2067.914115
-52.083765,2000,2093.248945
-38.892404,592,2101.337461
-49.325041,2000,2126.97847
-125.925418,1287,2143.398165
-104.997147,2000,2169.143424
-166.311749,1055,2183.192617
-86.175343,1561,2203.02444
-96.277601,2000,2228.310847
-30.767853,1261,2244.688104
-82.154176,625,2252.894542
-24.940004,1199,2267.869974
-141.54259,701,2276.950242
41.870834,2000,2303.228299
104.627376,1638,2323.968506
-86.779956,770,2333.846227
-73.072803,2000,2359.942579
-144.218451,681,2368.251644
-86.20451,2000,2393.684717
-10.744425,1927,2419.068495
248.881377,1548,2438.700557
-82.594292,2000,2464.180184
-90.130544,410,2469.091544
-32.24825,2000,2495.053101
-2.54937,617,2502.457779
206.119627,2000,2528.481564
