#{"t_start": 1766934672.4574945, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-40.429328,2000,572.985016
-90.071815,294,573.348947
-45.583225,2000,575.940916
-89.534948,433,576.492826
-90.349142,2000,579.019676
-69.952573,2000,1167.282473
-22.32066,2000,1169.960576
-45.525678,2000,1172.657777
-87.860423,240,1172.979379
-92.543232,322,1173.409423
-78.495014,2000,1764.037152
-44.892046,2000,1766.49017
-108.639577,2000,1769.009806
-39.355189,2000,1771.696068
-68.8708,340,1772.164419
-69.901669,2000,2363.354698
-103.363582,519,2363.990293
-16.431501,2000,2366.442637
-70.024341,2000,2369.031126
-27.961074,2000,2371.593481
-46.926656,2000,2964.451403
-54.877508,2000,2966.891816
77.40779,2000,2969.318646
-45.663492,2000,2971.772105
-105.200528,1751,2973.873661
-15.411395,588,3560.992278
-97.026716,250,3561.299519
2.068682,710,3562.155703
-96.082676,240,3562.454324
-111.099585,509,3563.060045
21.516354,1888,4151.73721
-74.518666,2000,4154.35139
67.337243,1273,4155.986335
-74.209689,193,4156.234105
-61.717792,2000,4158.711479
-42.662286,2000,4756.924899
88.023769,2000,4759.454753
-32.877024,2000,4762.02257
-63.067644,2000,4764.776678
274.578839,1473,4766.584101
-94.176693,265,5364.546153
18.990741,2000,5367.000556
27.518453,2000,5369.444197
-44.072618,2000,5371.887621
-24.749511,2000,5374.479667
-66.532702,2000,5971.236796
-4.659186,2000,5973.720483
286.377454,1394,5975.531723
-25.798304,2000,5978.233144
104.657643,2000,5980.691769
-41.619253,2000,6575.785327
128.183885,2000,6578.259291
68.48956,2000,6580.89697
61.681231,2000,6583.423155
18.55117,702,6584.305946
-49.20946,2000,7183.027799
159.464108,2000,7185.574635
287.960859,1251,7187.242199
-65.565583,2000,7189.930318
13.957702,2000,7192.438842
72.264134,2000,7784.989521
69.699211,2000,7787.585387
-25.029907,2000,7790.260062
287.107848,1279,7791.916337
48.643988,2000,7794.338153
53.448113,2000,8380.917604
-38.158023,2000,8383.453716
-9.774533,2000,8385.911692
99.032197,2000,8388.362902
260.212538,2000,8391.057186
292.125505,1191,8977.014579
90.286537,920,8978.128052
59.679321,2000,8980.606104
9.705149,2000,8983.115652
294.245406,1092,8984.451471
