#{"t_start": 1766934664.666764, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-96.862766,98,12.911556
-107.095987,44,12.968253
-99.596969,2000,15.505207
-103.078545,36,15.558166
-97.117847,2000,36.915841
-90.55158,2000,60.431505
-104.913075,57,61.180098
-133.924362,967,72.48159
-97.352906,2000,95.776292
-122.497363,66,96.516918
-114.746167,713,104.720095
-106.612269,2000,128.783241
-82.133056,2000,152.139698
-107.157493,127,153.605345
-140.900476,762,162.640021
-104.091428,192,164.849962
-116.370684,95,165.650295
-119.521263,126,167.139725
-88.642614,2000,191.200008
-107.902868,807,200.302267
-117.023532,889,210.837344
-182.500273,1759,232.114516
-92.254186,2000,255.811777
-116.45934,389,260.583178
-115.090213,2000,284.141296
-86.658359,2000,308.042452
-119.221906,351,312.620372
-66.641814,2000,336.082123
-116.073733,287,339.784683
-150.044134,1088,352.558915
-85.626952,2000,376.204722
-102.12906,283,379.279751
-109.938833,156,381.598929
-98.785876,261,384.751971
-98.020979,301,387.873213
-105.886914,128,389.386124
-83.673585,315,393.143425
-89.237653,212,396.125802
-87.667461,278,399.196452
-89.49975,204,401.487988
-93.264306,263,404.510521
-80.557272,306,408.277851
-90.208974,280,411.298046
-111.303099,528,417.97196
-105.114668,327,421.734582
-74.369066,668,429.352162
-99.568756,363,433.823897
-97.815356,369,438.316156
-99.878205,362,442.202112
-40.474614,1020,454.238468
-87.631318,2000,478.200414
-118.456302,739,486.505955
-126.890699,349,491.041383
-88.511625,372,494.887426
-96.818707,299,498.579532
100.181209,2000,522.002343
-88.665969,320,525.746699
-92.361569,352,530.256302
-109.507929,589,536.987443
-113.767159,644,544.521639
-83.460495,452,549.767935
-87.827751,374,554.265185
-89.935748,352,558.08574
-65.754904,2000,590.711354
-41.670347,2000,614.255189
-86.687708,295,617.943902
-108.919337,492,623.285632
-70.799472,682,631.506906
-95.877726,303,635.193269
-115.50314,373,639.026334
-101.541691,476,644.996652
-61.834418,1081,657.754152
-99.608078,2000,681.05847
-99.256741,1482,698.426221
-104.702035,453,703.678759
-108.0893,2000,727.491474
-154.483317,945,737.959162
-46.238829,1236,752.806598
-99.504664,338,756.606549
-84.19516,982,767.837474
-94.623735,324,771.598222
-107.463633,312,775.307278
-73.737987,1671,794.917423
-18.074509,2000,818.693347
-121.344759,376,822.555665
-104.12139,395,827.689773
-132.098462,836,837.441832
-111.053525,319,841.113338
-99.801566,346,844.917787
-77.017849,2000,868.209867
-66.904756,2000,892.02665
-41.739915,2000,915.320588
-67.499533,637,922.919359
-48.00392,1384,938.745624
-70.354532,2000,962.544321
-93.691153,278,965.594254
-46.080451,1539,983.509051
-73.767481,2000,1006.664815
-60.304222,1672,1026.074387
-52.883663,1276,1040.999622
-37.296945,1204,1055.191437
-72.701322,2000,1078.545392
-95.650415,2000,1102.537678
-60.298525,561,1108.705028
-26.779347,1121,1122.137634
-5.82095,2000,1145.34868
-48.487599,820,1155.130506
-109.173378,472,1160.445843
-60.96654,1069,1182.015553
-87.420255,218,1184.364369
-102.155042,543,1191.133855
-93.589042,263,1194.182195
23.793849,2000,1217.539093
-38.460498,906,1228.141436
-96.608456,367,1232.613798
-168.729674,1553,1250.684647
-28.272042,1003,1262.613912
-166.371912,1187,1276.836455
-80.488893,2000,1300.183733
-59.549756,635,1307.716196
125.173976,2000,1331.104695
-59.193575,2000,1354.355083
-57.861801,2000,1378.26415
-113.927523,300,1381.36852
-114.741092,1629,1400.744401
-102.122181,230,1403.051417
-85.735635,186,1405.366288
-43.739735,2000,1429.506698
-98.134163,250,1431.862682
-52.60143,2000,1455.804327
-23.894729,2000,1479.18591
-57.572364,2000,1502.450871
-44.034702,773,1511.465956
-86.008741,543,1518.170081
-54.738151,686,1525.751313
-75.734256,334,1530.147317
-78.899925,388,1534.607566
-72.551153,357,1538.477748
-17.221216,2000,1562.535504
-65.565734,2000,1585.805411
-121.24047,2000,1609.14402
-68.21644,2000,1632.466913
-62.240951,2000,1656.396568
-53.62866,433,1661.027904
-62.54848,2000,1685.085138
-113.856218,2000,1708.538448
-86.627684,616,1715.361138
-21.288108,784,1725.116668
-78.204976,2000,1748.754258
-117.243571,509,1754.73508
-82.490579,2000,1788.942121
-38.488333,690,1797.18513
-84.275706,2000,1820.594565
-87.123249,2000,1844.15968
-95.41533,184,1846.423713
-82.707222,2000,1870.714353
-34.333758,506,1876.110018
-100.370201,294,1879.849114
-96.928594,648,1887.438349
-29.80071,2000,1910.912215
-62.695247,2000,1934.970767
-64.463353,618,1941.82859
-51.422937,2000,1965.670265
-97.542679,2000,1989.034841
40.215445,2000,2012.551666
-111.278212,2000,2035.793377
-32.031982,789,2045.482676
-88.402326,521,2051.612355
29.801401,2000,2074.988715
-103.106723,269,2077.997423
-4.572037,2000,2102.00126
-33.611418,558,2108.15968
-111.995706,2000,2131.400792
-94.199748,2000,2155.592049
-91.059274,2000,2179.053331
-55.398422,344,2182.880613
22.780363,1171,2197.045315
-64.835974,419,2201.626521
-47.177843,2000,2224.987119
-72.708855,584,2232.398311
-106.68245,871,2242.267412
72.804781,2000,2265.54021
-34.176949,1453,2282.8967
-59.663224,391,2287.417714
-90.953164,175,2289.658792
-98.409159,2000,2312.900122
0.808731,2000,2336.218858
-78.30554,544,2342.950243
-64.711738,1083,2355.777198
-13.891155,2000,2389.976648
-110.452439,49,2390.714008
-72.847724,615,2398.229425
-119.797071,125,2399.10622
-69.095845,2000,2423.289434
-42.504837,2000,2446.711081
-104.347583,339,2450.575199
-11.871895,1246,2465.597435
-114.206154,2000,2489.130423
-88.868974,171,2491.333464
29.558157,2000,2514.629851
-44.449579,532,2520.688822
32.874237,2000,2544.092538
-83.93028,2000,2568.156543
89.614657,2000,2591.675203
-30.691909,2000,2615.038733
64.964756,2000,2638.524815
-47.87963,390,2643.747125
-174.488915,1435,2660.36855
35.8243,2000,2683.594583
-96.983409,228,2686.502545
-64.162581,2000,2709.927942
171.050871,2000,2733.418427
-77.875453,2000,2757.500113
-89.547287,130,2759.006698
-77.755748,243,2761.349999
-196.080283,1738,2782.476392
-101.535959,229,2784.796973
-50.58098,2000,2808.209033
-49.618092,810,2818.027761
-136.125477,2000,2841.614464
-35.475375,2000,2865.667228
66.676079,2000,2889.170324
-26.338114,2000,2912.570868
38.862095,945,2923.814597
-36.894313,2000,2947.048683
-27.921065,2000,2982.525644
38.509215,787,2992.219089
-86.030845,173,2993.775676
216.932566,2000,3017.755598
231.057735,2000,3041.089807
46.431074,2000,3064.38221
274.421249,1492,3081.749216
-36.923399,2000,3105.891845
-78.141489,2000,3129.092671
-106.140572,301,3132.859006
-113.28614,2000,3156.307536
-107.861114,2000,3179.608328
-25.113997,2000,3202.97475
14.933206,2000,3226.864285
55.160208,2000,3250.211478
171.040462,2000,3273.444108
-80.806258,145,3274.978132
-75.85865,348,3279.407198
17.935813,2000,3302.647564
86.320043,1260,3317.598961
43.373733,1812,3338.536546
1.375964,2000,3361.880235
-50.650136,350,3366.313401
-100.475403,262,3369.354676
-56.413355,2000,3392.646151
-37.400883,1282,3407.733876
20.839257,2000,3430.940291
-96.360858,723,3439.792582
-12.301947,2000,3463.029737
56.326446,2000,3486.211926
137.264543,2000,3509.55816
-52.031425,2000,3533.44671
-19.314648,1137,3546.289557
-99.569012,299,3550.033282
-24.61365,1538,3570.876369
9.34296,2000,3594.161784
-2.583793,707,3602.359741
-62.427371,2000,3626.416534
-81.247816,2000,3649.831678
-66.54522,189,3652.13112
106.756444,1480,3669.405147
-4.997194,2000,3692.71523
263.778871,1766,3713.667421
-36.979271,502,3719.67504
-34.078624,2000,3743.078243
-21.250355,2000,3766.52076
-63.716771,351,3770.900632
-60.943592,589,3777.771137
-3.972579,558,3784.433055
-37.934324,2000,3807.699153
-70.327778,2000,3830.908096
1.517281,2000,3854.099096
-109.468308,1138,3867.522012
13.23351,2000,3890.839668
-17.945009,644,3898.368204
-45.005066,2000,3922.446981
-97.081714,767,3931.464715
-97.833147,1725,3951.754237
-51.576551,2000,3974.927461
-49.213206,354,3978.723751
