#{"t_start": 1766935366.9302087, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-96.862766,98,8.726914
-107.095987,44,8.79081
-99.596969,2000,11.536411
-103.078545,36,11.585364
-106.215517,2000,35.212566
-105.636847,2000,62.643313
-122.116236,116,64.401654
-119.701974,2000,92.000537
-117.73793,2000,119.469515
-126.960197,2000,147.955462
-117.378086,52,148.071581
-92.055999,203,151.666533
-101.476772,111,152.688706
-125.467733,87,154.371597
-123.040825,62,155.290577
-120.313164,59,156.1761
-118.887268,67,157.096922
-127.551688,2000,184.592677
-110.994696,2000,211.86821
-115.30693,75,212.784259
-216.926799,1909,239.408881
-114.523591,112,241.166398
-128.457722,2000,268.992517
-91.172007,2000,296.102521
-103.46113,2000,324.243162
-140.695735,653,333.145891
-103.197707,266,336.746299
-193.260488,1486,357.056162
-124.170461,2000,384.297108
-109.988621,2000,412.536699
-92.510329,393,417.929305
-71.386783,2000,445.713786
-91.842267,438,452.167436
-97.152399,337,456.861438
-90.31417,279,461.325291
-104.752026,250,464.110547
-109.926914,715,475.004163
-92.693965,353,479.691987
-86.352365,2000,507.909259
-100.648279,321,512.561787
-99.458532,337,517.767089
-79.679153,469,524.030341
-67.877044,2000,551.451743
-91.557133,178,554.170729
-80.046574,532,561.47829
-74.164838,285,565.86411
-98.574155,323,570.386478
-84.278317,2000,598.230745
-97.904914,323,602.716142
-102.698719,266,606.267864
-126.849378,2000,635.202528
-62.274085,2000,662.872284
-122.179943,215,665.542221
-64.162058,1066,686.08589
-126.987156,1055,700.839507
-109.972894,304,705.423992
-116.65587,46,706.308423
-117.097215,95,707.280653
-132.201458,808,718.743395
-109.766284,2000,746.431059
-119.683341,463,752.684397
-92.725899,204,756.315872
-12.021223,2000,784.720986
-94.869537,439,790.929006
-84.894418,841,802.534591
-110.66683,219,805.271431
-84.207764,183,807.90643
-89.864814,819,819.50043
-94.706568,772,830.279825
-90.046667,2000,858.528396
-96.520817,232,862.169504
-92.965305,178,864.896799
-155.212398,1112,880.34402
-68.268855,608,888.407405
-101.243251,125,890.224849
-79.643675,1231,907.969964
-57.66666,511,914.98445
-31.862088,920,927.447674
-86.035591,336,931.881615
-21.208193,2000,960.41824
-61.818597,684,969.571998
-23.664549,2000,997.813724
-13.269965,935,1011.182078
-119.068243,2000,1040.016708
-107.011343,184,1042.76389
-88.595585,355,1048.242931
-76.886407,2000,1076.237859
-107.275165,2000,1103.75631
-92.658387,325,1108.258359
-93.673374,188,1110.931918
-60.802571,751,1121.327306
-46.84319,849,1132.758552
-58.805913,863,1144.981016
-66.821917,287,1148.680466
-74.896951,373,1153.881769
-27.994617,1195,1170.625292
-7.317647,781,1181.172337
-30.582397,724,1190.905933
-13.068344,806,1202.208352
-22.378596,601,1210.134445
29.8122,1680,1233.017594
-62.066379,1784,1257.66943
-111.127378,1845,1283.32767
-42.435387,607,1291.908852
-31.947781,1065,1306.0296
-35.249426,682,1315.67827
-35.233256,899,1328.070303
-125.104209,2000,1355.403437
-32.721989,2000,1393.386416
-13.77198,1847,1419.010369
-80.506161,321,1423.407658
-107.595407,240,1426.906871
17.765027,2000,1454.054011
-53.901308,369,1459.373778
-112.362722,1417,1478.589369
-98.064422,229,1482.050799
-75.425722,280,1485.681079
-107.106317,369,1490.877472
-23.051997,897,1503.020017
-11.36458,2000,1530.255089
-126.069367,516,1537.143324
-76.80847,2000,1565.18144
-100.599582,1103,1580.032436
-107.945483,365,1585.179087
-33.465622,402,1590.544271
-38.402874,1162,1606.428392
-89.178855,166,1609.030748
-94.34098,238,1611.776649
-91.093377,2000,1639.876517
74.052501,1659,1661.940793
-10.620681,555,1669.80609
-5.451291,705,1679.519293
58.564703,2000,1706.798805
-72.57382,442,1712.958109
-40.529767,413,1719.043146
-81.651125,184,1721.661869
247.8985,1747,1745.579969
3.465083,798,1756.494441
-3.426858,832,1768.18561
-135.961102,852,1780.657918
-98.814101,2000,1809.384919
-77.265277,1824,1834.85814
-64.120756,283,1839.186345
101.510206,2000,1867.096895
-108.086761,373,1872.497346
-136.075564,2000,1900.35509
-60.397769,2000,1928.520175
73.397,1759,1953.365841
40.454141,2000,1981.160042
-161.676968,1277,1999.251248
-36.915753,646,2008.717951
-53.574431,612,2017.573031
226.569442,2000,2045.594265
-147.055527,2000,2073.410221
103.874963,1611,2107.998394
-147.493414,1125,2124.009629
46.963641,2000,2152.088742
-97.030849,395,2157.440081
-123.404427,1233,2175.120963
-96.54669,87,2176.078199
21.46496,868,2188.669081
-86.971602,671,2197.900477
-97.511081,623,2206.751759
-85.913007,215,2209.496775
0.774667,776,2220.21216
-90.47029,137,2221.981088
-51.905286,390,2228.173258
-91.510421,1078,2242.632451
-74.308954,236,2246.086696
-99.691214,238,2249.55797
-61.185525,609,2257.909782
-75.940013,300,2262.418306
-119.788367,2000,2290.190935
-157.716125,803,2301.84547
-112.226591,2000,2329.734745
-110.515751,1158,2345.857785
-46.934039,2000,2374.305604
-151.30823,1000,2388.635446
-153.636995,1051,2402.669067
-85.461508,2000,2430.739677
-243.968542,1926,2457.140786
-216.533135,1712,2480.727072
-111.64164,2000,2507.936934
-105.06402,271,2511.531953
-88.618802,2000,2538.769247
-110.258474,435,2544.816821
-65.385808,955,2558.10205
-76.847083,167,2560.701703
-43.777759,449,2566.759192
68.269436,1598,2588.790121
-10.789791,2000,2616.11274
74.183409,2000,2643.412599
-100.729838,473,2649.591606
53.259651,1432,2669.747603
51.387364,2000,2696.70241
-125.642667,2000,2723.900347
239.49221,1882,2750.274351
-103.881732,181,2752.891265
61.301693,2000,2780.310076
-15.157561,2000,2819.12682
-33.52934,2000,2846.447334
-33.540787,689,2856.035528
-79.685441,2000,2883.04635
12.138703,1082,2897.984281
92.67939,1506,2919.140314
52.985642,2000,2946.778894
51.71287,1342,2965.134314
-82.275099,2000,2992.658267
-29.223189,1371,3012.091313
-90.968994,212,3014.841317
-65.310916,2000,3042.619383
8.017623,2000,3071.373876
-86.257854,388,3077.057695
-106.9807,2000,3104.781736
-97.319855,2000,3132.713404
-88.616649,2000,3160.466336
-125.60367,2000,3189.968539
10.125349,983,3203.4094
-79.969592,193,3206.061091
-98.831939,2000,3233.786541
40.178522,981,3247.833846
-2.082361,689,3256.94576
-36.762213,628,3265.961531
15.735361,1711,3289.717846
35.425287,2000,3317.627902
-61.17014,430,3324.098439
66.719441,1519,3345.8261
31.55373,2000,3373.918894
26.998035,1373,3392.690856
18.723249,1031,3406.897218
160.74892,2000,3435.64014
-4.534784,840,3447.339482
-74.295453,338,3451.889604
190.361559,2000,3480.442075
-89.537478,2000,3523.09388
-102.219192,2000,3550.887218
-72.328075,2000,3579.447605
-32.985521,2000,3607.744398
-28.110853,717,3617.525942
47.511293,2000,3645.668092
190.152057,2000,3673.379596
32.710682,2000,3700.526393
-147.697148,1645,3723.162066
39.374833,1082,3738.152932
-58.307137,305,3742.479186
63.877468,997,3755.734343
-47.08866,491,3762.650028
-60.725022,411,3767.984607
-105.308732,2000,3796.112727
-51.147731,2000,3823.082216
21.89292,2000,3850.450923
6.714982,2000,3877.758098
-61.453286,2000,3905.799649
-136.403196,1244,3922.405431
-34.695436,539,3929.356524
113.365339,2000,3957.301488
44.218503,1151,3973.318027
1.245579,810,3983.831302
-99.604621,2000,4011.739167
-25.879172,2000,4038.734439
-57.70744,451,4044.8895
19.333566,2000,4072.006243
-58.525913,2000,4099.068969
-84.210651,122,4100.788944
272.136369,1362,4119.220168
170.806513,2000,4147.048299
90.242882,2000,4174.10923
258.055983,1522,4195.129166
-23.927294,513,4215.960399
62.937256,2000,4243.243824
-95.553949,2000,4270.822573
-53.936753,2000,4299.693035
-64.218934,2000,4327.346658
-4.940652,498,4334.404958
-57.367794,515,4341.522657
-74.694088,2000,4369.453922
-52.893308,1019,4384.014336
148.748004,1624,4406.695696
29.749003,1548,4428.058314
-24.47819,672,4437.798255
266.289915,1372,4456.607289
-113.501662,960,4470.391618
-39.929246,438,4476.768262
-89.272727,1495,4497.016513
-77.892212,2000,4525.77778
22.827043,1500,4546.580743
-103.4973,2000,4574.336483
-20.838892,2000,4603.300181
-49.144605,2000,4631.31567
-146.525314,1984,4659.169852
-76.019078,2000,4687.145986
-66.023272,2000,4715.199628
95.958548,1347,4733.870186
-129.579554,2000,4762.866429
122.034625,2000,4790.68436
-135.685939,1562,4812.324611
-87.844368,2000,4840.147465
-24.402787,535,4847.220578
42.134356,2000,4874.465618
-107.676249,1274,4891.88809
260.043047,1442,4911.839403
17.738686,2000,4949.570761
-45.240739,348,4954.037779
-44.869794,2000,4981.940531
-93.884921,2000,5009.392557
135.448607,2000,5036.542467
27.364257,2000,5063.996496
72.614008,2000,5092.005489
-82.80451,2000,5119.133556
242.319011,1698,5141.97339
-114.064074,2000,5170.196296
2.631636,769,5180.74336
77.758366,1236,5197.49735
-18.559454,405,5202.87054
-112.309045,1172,5219.524161
46.942585,2000,5246.909403
111.125573,2000,5273.857965
-88.597801,518,5280.795019
-61.884836,557,5288.729342
-106.541937,2000,5315.937802
-79.219018,2000,5343.067744
-13.426465,2000,5371.215603
-78.255228,2000,5398.684487
-134.437473,2000,5426.291379
4.517062,2000,5453.807626
-95.006065,2000,5482.302749
47.529683,825,5493.894059
-89.096138,2000,5521.60278
-97.704262,2000,5550.027678
70.13705,998,5564.639431
-135.594822,2000,5592.136943
-81.09693,2000,5630.248634
-37.66039,2000,5658.323537
32.218841,2000,5687.052102
-111.723592,2000,5714.935225
-118.320519,479,5721.160995
248.526194,1571,5743.48124
158.497858,2000,5771.434395
120.770115,2000,5799.10056
26.681594,2000,5827.671471
-144.959359,2000,5855.169616
-73.919776,368,5860.434121
-140.756546,991,5873.853859
-61.618304,2000,5901.115855
-12.524568,2000,5928.878073
12.010436,816,5939.416684
-120.743571,2000,5967.216679
273.956129,1235,5984.0013
64.528957,2000,6011.27355
31.582427,1995,6038.475512
264.900987,1415,6057.703624
-85.78462,1033,6072.378885
6.058457,622,6080.323289
-202.96521,1947,6107.594495
235.301005,1772,6131.307065
-179.000787,1958,6158.428429
84.199231,1009,6172.445705
-86.509341,193,6175.079637
268.744081,1256,6191.696553
-78.616159,384,6196.878481
-147.08199,2000,6224.508329
-55.688217,356,6228.916484
-53.751726,2000,6257.033131
262.600391,1412,6276.347142
