#{"t_start": 1766935366.8764508, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-119.694893,78,8.752165
-116.280294,126,8.939548
-103.657313,2000,11.677248
-103.709257,2000,35.324347
-105.223178,65,36.227266
-101.915809,68,37.13405
-100.038475,2000,65.338183
-117.905634,2000,92.894989
-209.299817,1730,116.814342
-167.075308,1543,138.144172
-104.915887,102,139.135761
-119.222219,80,140.830236
-125.441633,267,144.396724
-116.483003,2000,172.30924
-116.201012,59,173.191912
-119.190858,63,174.077694
-113.84045,57,174.976979
-85.574176,2000,202.259138
-134.784308,972,215.520458
-145.489104,1160,232.187663
-146.004873,1001,245.757346
-100.308791,2000,273.517626
-142.458363,2000,301.435637
-93.336707,2000,328.758734
-117.085556,204,331.472998
-128.742544,2000,358.897914
-75.108257,2000,386.95423
-199.617543,1332,404.674897
-72.288823,2000,433.015425
-100.627486,144,434.90256
-113.925576,891,447.622568
-122.008006,646,456.87944
-114.86433,2000,485.209193
-103.876735,2000,513.498268
-93.213103,629,522.399554
-98.693569,609,530.989571
-89.724984,290,534.645136
-65.669577,2000,563.246878
-92.428712,193,565.884882
-44.8655,642,574.963673
-83.607089,421,580.437247
-102.803126,292,584.871109
-98.978132,970,598.25568
-116.965874,97,599.245127
-131.686933,536,607.185639
-104.732002,349,611.77128
-126.717336,570,619.925828
-160.579163,1775,645.108526
-77.792799,839,656.777734
-100.820776,1075,671.722333
-91.218358,279,680.793568
-86.307575,620,689.766032
-27.191432,1858,716.172974
-118.501654,66,717.053529
-56.645488,661,725.861775
-96.996581,637,734.830059
8.355689,2000,762.999456
-121.012322,1230,781.179579
-103.700733,261,784.762294
-113.693297,2000,812.327326
-142.132568,1451,833.021332
-97.372541,185,835.708496
-68.973517,634,844.124561
-27.215089,1138,860.422178
-92.941751,214,864.033979
-36.853402,1060,878.607252
-23.577103,849,890.27213
-75.694042,2000,918.525259
-104.514499,327,922.969589
-92.296844,211,925.712851
-37.637993,2000,953.469544
-161.875631,1340,972.358714
-65.095321,862,985.065791
-12.962384,2000,1013.047869
18.342463,2000,1041.90575
-13.323177,811,1053.869319
-88.563772,439,1060.103771
-28.62572,2000,1087.846202
-30.932587,568,1095.758688
-84.055373,895,1108.250605
-63.613265,252,1111.834113
-54.688462,758,1122.23486
-102.574962,308,1125.897135
-85.585671,239,1129.340183
-59.917463,528,1136.427723
-92.616231,600,1145.049337
-54.153668,2000,1172.535858
-73.377476,1226,1189.197675
-98.908768,181,1191.822972
-44.01293,943,1204.835089
-57.854263,575,1212.802272
-57.218121,387,1218.109608
-59.760278,2000,1245.333221
-89.768598,307,1249.717472
-64.3164,2000,1277.241013
-70.244305,339,1281.637696
-14.34106,1199,1298.247276
-75.541112,601,1306.87379
-98.794408,291,1310.51351
-128.450025,1800,1335.208923
39.710296,1461,1355.422033
-111.563153,167,1358.061617
122.62173,2000,1396.049322
-83.840426,172,1398.62723
-70.499505,951,1411.140734
-82.283928,838,1423.346575
-55.191289,770,1433.941565
-137.720443,709,1443.526051
-55.776772,1066,1457.657675
-117.194828,1522,1478.612501
-123.299781,2000,1505.787793
-94.002224,307,1510.130402
-10.687243,1024,1524.209745
106.533758,2000,1551.285901
-66.819241,2000,1579.190428
-65.968415,1099,1594.065222
92.507675,2000,1621.484478
-86.038622,175,1624.150206
-35.802358,2000,1651.488909
-115.653967,2000,1678.723076
-81.50127,354,1683.899205
-82.474124,1655,1706.758171
-14.134855,658,1715.598861
-100.366343,380,1720.865822
-28.404911,2000,1748.432211
-8.108254,713,1758.350638
-20.294484,721,1769.039061
-65.715842,313,1772.765589
-45.590934,557,1780.789056
-77.878068,2000,1809.500217
-67.863911,1250,1827.731698
-61.784254,757,1838.306811
-96.652058,2000,1866.229185
-52.989642,2000,1894.118225
-54.210569,874,1906.677102
-98.14062,530,1913.913581
-139.802604,636,1923.022604
-62.715688,305,1927.532113
-85.821123,355,1932.205698
29.195669,2000,1960.712139
129.905112,2000,1988.322277
-99.477559,273,1992.012466
-2.634415,754,2003.047565
-83.807153,361,2008.69253
-47.108338,321,2013.123306
219.863656,2000,2041.151331
-50.48754,742,2051.080065
95.619513,2000,2079.754451
10.94012,866,2103.554487
-96.634394,215,2107.05183
-41.751751,2000,2134.697503
11.394989,1501,2155.734222
-121.136675,1368,2175.167986
-29.810874,1756,2199.712596
-79.885998,216,2203.234224
19.649006,1029,2217.48861
-95.356986,118,2218.503575
-68.230624,279,2222.831341
3.526246,756,2233.648665
-77.430958,216,2236.389618
-30.385722,1161,2252.42964
-107.788976,2000,2280.353614
-66.957146,357,2285.653334
-169.188406,2000,2313.643599
-109.6865,2000,2341.4228
-115.800271,2000,2370.60343
-129.704416,2000,2398.276733
-159.117374,2000,2425.567202
81.404375,2000,2452.929994
-112.823278,842,2465.104559
-92.73931,186,2467.754449
-46.487764,2000,2494.830348
-45.477691,2000,2522.098855
-78.789617,2000,2549.353438
-111.274459,149,2551.921081
55.528186,948,2564.319449
-85.93191,790,2575.636226
-4.513838,2000,2603.047806
-21.782431,1964,2630.057142
227.653068,2000,2657.467375
47.397146,1565,2678.583033
55.121936,1293,2696.690922
80.382318,2000,2723.881483
-37.235855,2000,2751.238303
-106.338811,1336,2769.826983
-138.609048,1610,2803.312489
251.298576,1613,2825.334194
-108.378316,2000,2853.373533
-70.00245,596,2861.282049
-64.982031,2000,2888.327103
95.426002,1614,2910.359833
-134.819124,2000,2938.771389
-39.56926,2000,2966.057468
-52.511604,347,2970.503117
252.573444,1706,2994.436176
-89.880618,2000,3022.018783
-41.164778,2000,3050.084154
-7.687178,2000,3079.002367
-67.190133,350,3083.524616
238.230527,1816,3109.49281
-22.233233,706,3119.463427
-72.368505,1651,3141.810049
-52.847838,382,3147.137501
-97.332736,2000,3176.21948
169.960529,2000,3204.324589
14.069166,755,3214.896842
-98.048867,581,3222.996364
-24.583306,2000,3250.616214
-118.912672,2000,3278.366868
-38.078853,1322,3296.883051
-1.664892,2000,3325.086223
-51.570039,2000,3353.135442
49.738611,2000,3382.057098
-57.313198,424,3387.381372
-24.309323,2000,3414.990852
-86.749027,2000,3443.811252
37.711517,960,3457.278589
0.556052,914,3470.259976
200.548453,2000,3512.543749
-72.731884,2000,3541.16182
-105.199667,2000,3569.354651
221.691206,2000,3597.618387
241.173638,1870,3623.770586
-47.67338,2000,3651.101633
-39.3552,530,3659.158133
-30.504825,789,3669.857308
-108.023565,2000,3697.150535
-58.826002,2000,3724.976961
-61.640421,2000,3752.183447
-48.676429,393,3757.481759
-65.893596,256,3760.951783
-2.604576,1783,3785.703644
137.208898,2000,3812.896368
15.673516,966,3825.822479
143.810819,2000,3853.20566
94.528008,2000,3881.313479
-8.421171,2000,3908.537516
-2.112567,2000,3935.555688
-9.227061,2000,3962.87236
112.816746,2000,3990.784546
7.287049,635,3999.649823
-20.306319,2000,4026.654258
-20.56977,636,4035.367875
246.724625,1657,4058.01589
-58.810282,350,4062.367713
-47.863872,457,4068.597548
60.748637,2000,4096.410766
247.663491,1719,4119.258141
-87.961248,2000,4147.078233
256.464621,1501,4167.24071
-86.182293,240,4170.675868
44.996319,2000,4197.835952
-44.595706,2000,4238.894231
-101.123807,2000,4267.191166
-51.354848,2000,4295.072385
-118.825422,2000,4323.021155
47.480798,2000,4350.771163
-27.111201,2000,4379.430035
-66.833133,406,4384.983985
11.663788,898,4397.771488
121.920114,1823,4422.704722
-83.893426,213,4426.27534
-133.88501,1402,4445.715476
-30.664076,1836,4471.374454
144.375263,1166,4488.213218
-78.845427,2000,4515.882428
104.556585,2000,4543.966382
-97.669258,2000,4571.618331
-18.829776,2000,4600.620192
212.583882,2000,4628.706852
-76.995738,316,4633.131135
264.249888,1421,4652.9859
-11.962843,622,4661.83149
-83.79563,2000,4689.879449
-51.441085,465,4696.255362
253.926692,1583,4718.757164
-5.446288,2000,4746.373596
-69.903492,2000,4774.640411
-54.804974,425,4780.779313
260.939676,1512,4802.421152
149.69415,2000,4829.761432
-35.439252,516,4836.763758
32.416592,915,4849.076768
-48.591114,593,4857.830281
-30.792692,496,4864.077505
-5.146131,595,4872.706293
-88.451378,2000,4899.74251
-56.728036,2000,4937.330576
73.792334,960,4950.511819
267.5095,1439,4970.625326
-66.849605,2000,4997.994673
35.0991,760,5008.563825
157.188126,2000,5035.708176
273.000806,1260,5053.313115
-18.30906,528,5060.44735
5.892068,2000,5087.746436
-41.104229,2000,5114.875444
-87.864601,1896,5141.114596
173.055798,2000,5168.567248
-31.787435,1724,5192.274607
-144.66577,2000,5220.436566
-41.12028,509,5226.764244
-34.997634,2000,5254.75488
16.802333,931,5266.923774
64.046973,2000,5294.867611
-102.329692,2000,5322.096867
222.594391,2000,5349.197711
-12.178439,800,5360.580171
-52.835928,1151,5375.880148
-62.370709,2000,5404.055398
1.05415,2000,5431.643627
-79.399184,2000,5459.14143
-55.902476,2000,5486.801546
94.97,2000,5515.39356
-63.984226,342,5519.939789
-92.244172,164,5522.528883
-48.003353,2000,5550.986734
-80.079404,2000,5578.901437
-75.156211,2000,5606.689891
34.637078,2000,5645.579868
-22.410124,2000,5673.491825
-81.227206,2000,5701.665337
259.256422,1473,5722.086896
123.869275,2000,5749.798988
-83.111061,1067,5765.191183
-18.30335,2000,5792.920389
110.153433,1171,5809.652324
183.921942,2000,5837.505384
-129.639039,2000,5865.037452
-31.76167,474,5872.019471
251.668556,1535,5893.180949
73.785445,791,5903.687135
100.494184,1073,5918.493428
-84.715599,98,5919.428735
-82.220108,2000,5946.360334
51.508172,2000,5974.347223
-33.375897,2000,6001.615073
-83.53815,2000,6028.852485
-147.130104,945,6041.970282
-47.593134,2000,6069.01597
-38.793582,328,6073.367179
272.510247,1282,6090.95341
-65.734084,2000,6119.079119
246.408288,1579,6140.066215
95.213819,2000,6168.10366
135.847573,2000,6195.1273
223.994055,2000,6222.026691
-155.030656,2000,6249.235048
266.273138,1393,6268.533306
94.386897,1492,6288.792736
-98.79476,2000,6332.081025
185.900027,2000,6359.451201
-73.197854,223,6362.154551
32.419427,2000,6390.214607
105.271959,1336,6407.958061
-127.86592,878,6420.166366
-56.78912,287,6424.515595
1.119258,2000,6451.805719
